Projeto,Ano,Tipo,Autor,Ementa,Situação,Cod_Tipo,Id_Projeto,Data_Projeto
5860.0,2013.0,Requerimento,Ana Rossignoli,"Solicita reparo no asfalto da rua Maria Ribeiro de Oliveira, no bairro Santa Rita.",Arquivada,REQ,46126,09/07/2013
5858.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita a capina e limpeza na Praça Dr. Pedro B. Martins, no Bairro Grajaú.",Arquivada,REQ,46310,09/07/2013
5857.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita a capina e limpeza na Rua Dr. Costa Reis, no Bairro Bela Aurora.",Arquivada,REQ,46309,09/07/2013
5856.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,Solicita a limpeza e capina em todo o Bairro Alto Grajaú.,Arquivada,REQ,46308,09/07/2013
5855.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,Solicita a capina e limpeza em todo o Bairro Bom Jardim.,Arquivada,REQ,46307,09/07/2013
5854.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,Solicita a capina e limpeza na Rua Antonio Altaf no Bairro Cascatinha.,Arquivada,REQ,46306,09/07/2013
5853.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,Solicita a capina e limpeza na Rua das Missões no Bairro Nossa Senhora Aparecida.,Arquivada,REQ,46305,09/07/2013
5852.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita o reparo do asfalto, na Rua Carmela Dutra, no Bairro Nossa Senhora Aparecida.",Arquivada,REQ,46304,09/07/2013
5851.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita o recapeamento asfáltico , na Rua Domingos Lopes, no Bairro Nossa Senhora das Graças.",Arquivada,REQ,46303,09/07/2013
5850.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita recapeamento asfáltico ao longo da Rua Antônio Altaf, no Bairro Cascatinha.",Arquivada,REQ,46302,09/07/2013
5849.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita o reparo e troca de uma tampa de bueiro, na Rua dos Inconfidentes, no Bairro Manoel Honório.",Arquivada,REQ,46299,09/07/2013
5848.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,Solicita o recapeamento asfáltico em todo o Bairro Alto Grajaú.,Arquivada,REQ,46298,09/07/2013
5847.0,2013.0,Requerimento,Zé Márcio,"Solicita junto a Settra, estudo para implantação de mão única na rua Professor Inácio Werneck, no bairro Dom Bosco.",Arquivada,REQ,46061,09/07/2013
5846.0,2013.0,Requerimento,Zé Márcio,"Solicita junto a Secretaria de Obras, colocação de escória na rua G, no bairro Vila Almeida.",Arquivada,REQ,46060,09/07/2013
5845.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a Settra, colocação de semáforo nas duas entradas do Corte de Pedra, no bairro Marumbi.",Arquivada,REQ,46152,09/07/2013
5844.0,2013.0,Requerimento,André Mariano,"Solicita limpeza da boca de lobo da rua Miguel Gustavo, no bairro Parque Guarani.",Arquivada,REQ,46031,09/07/2013
5843.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,Solicita o arquivamento definitivo do Projeto de Lei nº 112/2013.,Arquivada,REQ,46312,09/07/2013
5842.0,2013.0,Requerimento,"Dr. Fiorilo, Luiz Otávio Fernandes Coelho - Pardal, Wanderson Castelar","Solicita junto a Secretaria de Educação inclusão dos alunos com necessidades especiais, de forma ampla.",Arquivada,REQ,46216,09/07/2013
5841.0,2013.0,Requerimento,"Dr. Fiorilo, Luiz Otávio Fernandes Coelho - Pardal, Wanderson Castelar","Solicita junto a Secretaria de Esportes e Lazer, criação de uma bolsa esporte/educação para os alunos em escolas de educação básica.",Arquivada,REQ,46215,09/07/2013
5840.0,2013.0,Requerimento,"Dr. Fiorilo, Luiz Otávio Fernandes Coelho - Pardal, Wanderson Castelar","Solicita junto a Secretaria de Educação, Administração e Recursos Humanos, mobilizar a PMMG e a Guarda Municipal para promover a segurança escolar.",Arquivada,REQ,46211,09/07/2013
5839.0,2013.0,Requerimento,Wanderson Castelar,"Solicita limpeza da rua das Agulhas, no bairro Monte Castelo.",Arquivada,REQ,46076,09/07/2013
5838.0,2013.0,Requerimento,Wanderson Castelar,"Solicita junto a Empav, recapeamento na rua das Agulhas Negras.",Arquivada,REQ,46075,09/07/2013
5837.0,2013.0,Requerimento,Wanderson Castelar,"Solicita junto a Empav, recapeamento asfáltico na rua Doutor Oswaldo Mascarenhas, no bairro Monte Castelo.",Arquivada,REQ,46074,09/07/2013
5836.0,2013.0,Requerimento,Oliveira Tresse,"Solicita limpeza da boca de lobo da rua Primavera, no bairro Novo Horizonte.",Arquivada,REQ,46186,09/07/2013
5835.0,2013.0,Requerimento,Oliveira Tresse,"Solicita limpeza e capina de um lote situado na ruaTerezinha Lourdes, no bairro Linhares.",Arquivada,REQ,46185,09/07/2013
5834.0,2013.0,Requerimento,Oliveira Tresse,"Solicita avaliação de coleta de lixo para atender a rua Professor Raimundo Tavares, no bairro Linhares.",Arquivada,REQ,46187,09/07/2013
5833.0,2013.0,Requerimento,Oliveira Tresse,"Solicita capina e limpeza da rua Doutor Raimundo Tavares, no bairro Linhares.",Arquivada,REQ,46184,09/07/2013
5832.0,2013.0,Requerimento,Oliveira Tresse,"Solicita reparo de um bueiro entupido na rua Ângelo Biggi, no bairro Linhares.",Arquivada,REQ,46183,09/07/2013
5831.0,2013.0,Requerimento,Oliveira Tresse,"Solicita implantação de academia ao ar livre na rua Diva Garcia, no bairro Bom Jardim.",Arquivada,REQ,46182,09/07/2013
5830.0,2013.0,Requerimento,Oliveira Tresse,"Solicita recapeamento asfáltico, na rua Professor Raimundo Tavares, no bairro Linhares.",Arquivada,REQ,46181,09/07/2013
5829.0,2013.0,Requerimento,Oliveira Tresse,"Solicita sinalização de placa de ônibus na rua Bahia, no bairro Poço Rico.",Arquivada,REQ,46180,09/07/2013
5828.0,2013.0,Requerimento,Oliveira Tresse,"Solicita reparo na iluminação na Diva Garcia, no bairro Linhares.",Arquivada,REQ,46177,09/07/2013
5827.0,2013.0,Requerimento,Oliveira Tresse,"Solicita implantação de academia ao ar livre na rua Dr. Moacir de Castro Xavier, no bairro Linhares",Arquivada,REQ,46176,09/07/2013
5826.0,2013.0,Requerimento,Oliveira Tresse,"Solicita retirada de entulho na rua Altivo Cintra, no bairro Santa Cândida.",Arquivada,REQ,46175,09/07/2013
5825.0,2013.0,Requerimento,Oliveira Tresse,"Solicita implantação de academia ao ar livre, na rua Diva Garcia, no bairro Linhares.",Arquivada,REQ,46174,09/07/2013
5824.0,2013.0,Requerimento,Oliveira Tresse,"Solicita possibilidade de alteração da temporização no semáforo do cruzamento das ruas Antônio Dias com Osório de Almeida, no bairro Poço Rico.",Arquivada,REQ,46173,09/07/2013
5823.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita a restauração de um buraco no asfalto ao lado do nº 600 da av Santa Luzia, bairro Santa Luzia",Arquivada,REQ,46461,09/07/2013
5822.0,2013.0,Requerimento,Cido Reis,"Solicita iluminação pública no granjeamento Humaitá, localizado no bairro Humaitá.",Arquivada,REQ,46488,09/07/2013
5820.0,2013.0,Requerimento,Noraldino Júnior,"Solicita a implantação de ""Traffic Calmming"" (Travessia de Pedestre Elevada) na Av. Desudedith Salgado no Bairro Teixeiras.",Em Tramitação,REQ,46541,09/07/2013
5819.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a secretaria de Obras reforma no calçamento no terreno da Cesama da rua General Almerindo da Silva Gomes, no bairro Nova Era.",Arquivada,REQ,46153,09/07/2013
5818.0,2013.0,Requerimento,Cido Reis,Solicita a identificação e notificação de um imóvel localizado na Rua Monir Simão Esfer em frente ao número 41 no bairro Alto Grajaú.,Arquivada,REQ,46457,09/07/2013
5817.0,2013.0,Requerimento,Cido Reis,Solicita a identificação e notificação de um imóvel localizado na esquina da Rua Simão Esfer localizado no bairro Alto Grajaú.,Arquivada,REQ,46455,09/07/2013
5816.0,2013.0,Requerimento,Cido Reis,"Solicita capina e limpeza em toda extensão na Praça localizada na Rua Alvina Alves, número 286, bairro Grajaú.",Arquivada,REQ,46453,09/07/2013
5815.0,2013.0,Requerimento,Cido Reis,"Solicita capina e limpeza em toda extensão da Rua Alvina Alves, bairro Alto Grajaú.",Arquivada,REQ,46452,09/07/2013
5814.0,2013.0,Requerimento,Cido Reis,Solicita sinalização horizontal em toda extensão do HPS.,Arquivada,REQ,46450,09/07/2013
5813.0,2013.0,Requerimento,Cido Reis,"Solicita capina e limpeza em toda extensão no Escadão localizado na Rua Alvina Alves numero 286, bairro Alto Grajaú.",Arquivada,REQ,46449,09/07/2013
5812.0,2013.0,Requerimento,Cido Reis,Solicita capina e limpeza no acesso norte em frente à IMBEL.,Arquivada,REQ,46447,09/07/2013
5811.0,2013.0,Requerimento,Vagner de Oliveira,"Solicita colocação de um muro de contenção no trecho do córrego situado à Rua Aleixo Martins Neto, nº 307, Bairro Marumbi.",Arquivada,REQ,46342,09/07/2013
5810.0,2013.0,Requerimento,Vagner de Oliveira,"Solicita a construção de uma boca de lobo na Av. Engenheiro José Márcio Paschoalino, no Bairro Jardim Gaúcho.",Arquivada,REQ,46340,09/07/2013
5809.0,2013.0,Requerimento,Betão,"Solicita destocamento de arvores na rua Ambrósio Braga, no bairro Granbery.",Arquivada,REQ,46116,09/07/2013
5808.0,2013.0,Requerimento,Betão,"Solicita junto a Cesama, ligação de água na rua Athos Branco da Rosa, no bairro São Benedito.",Arquivada,REQ,46115,09/07/2013
5807.0,2013.0,Requerimento,Betão,"Solicita fiscalização ostensiva nas agências bancárias de Juiz de Fora, a fim de fazer cumprir a Lei municipal nº 11.928/2009.",Arquivada,REQ,46114,09/07/2013
5806.0,2013.0,Requerimento,Betão,Solicita fornecer cópias do mapeamento do Estudo de Risco da Cidade de Juiz de Fora.,Arquivada,REQ,46107,09/07/2013
5805.0,2013.0,Requerimento,Betão,"Solicita junto a Settra, acesso da linha de ônibus 613 a rua Vereador Raimundo Hargreaves, no bairro Francisco Bernardino.",Arquivada,REQ,46106,09/07/2013
5804.0,2013.0,Requerimento,Betão,"Solicita fechar um buraco localizado na entrada da rede de captação de água pluvial, na rua José Pina no bairro São Pedro.",Arquivada,REQ,46102,09/07/2013
5803.0,2013.0,Requerimento,Betão,"Solicita asfaltamento ou escória na rua Paula Braga, no Náutico.",Arquivada,REQ,46101,09/07/2013
5802.0,2013.0,Requerimento,Vagner de Oliveira,"Solicita a limpeza das bocas de lobo na Rua São João Batista, no Bairro Parque Guarani.",Arquivada,REQ,46349,09/07/2013
5801.0,2013.0,Requerimento,Vagner de Oliveira,"Solicita a limpeza da boca de lobo na Av. Juiz de Fora, no Bairro Parque guarani.",Arquivada,REQ,46348,09/07/2013
5800.0,2013.0,Requerimento,Vagner de Oliveira,"Solicita a limpeza da boca de lobo na Rua Helena Andrade Santos, no Bairro Parque Guarani.",Arquivada,REQ,46346,09/07/2013
5799.0,2013.0,Requerimento,Vagner de Oliveira,"Solicita asfaltamento para a Av. Florida, no Bairro Filgueiras.",Arquivada,REQ,46344,09/07/2013
5798.0,2013.0,Requerimento,Jucelio,"Solicita que o proprietário da residência da rua Paissandú nº 96 faça a capina e limpeza e cerque a entrada da casa, situada no bairro Centenário.",Arquivada,REQ,46099,09/07/2013
5797.0,2013.0,Requerimento,Jucelio,"Solicita limpeza das bocas de lobo nas ruas 9 de Julho,João Rosa de Araújo e Avenida Jacob da Silva, no bairro Granjas Betânia.",Arquivada,REQ,46098,09/07/2013
5796.0,2013.0,Requerimento,Noraldino Júnior,Solicita autorização para se ausentar do Município.,Arquivada,REQ,46553,09/07/2013
5795.0,2013.0,Requerimento,Isauro Calais,"Solicita asfaltamento do pátio na Igreja Miguel Arcanjo, no bairro Alto Santo Antônio.",Arquivada,REQ,46048,09/07/2013
5794.0,2013.0,Requerimento,Isauro Calais,"Solicita limpeza do pátio da Igreja Miguel arcanjo, na rua dos Vencedores, no Alto Santo Antônio.",Arquivada,REQ,46047,09/07/2013
5793.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco urgente em toda extensão da Rua Diogo Álvares no bairro Benfica.,Arquivada,REQ,46552,09/07/2013
5792.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco urgente em toda extensão da rua Henrique Dias no bairro Benfica.,Arquivada,REQ,46551,09/07/2013
5791.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco urgente em todas as ruas da Região Central de Benfica.,Arquivada,REQ,46550,09/07/2013
5790.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco urgente em toda extensão da rua Evaristo da veiga no bairro Benfica.,Arquivada,REQ,46549,09/07/2013
5789.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco urgente em toda extensão da rua Martins Barbosa no bairro Benfica.,Arquivada,REQ,46548,09/07/2013
5788.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco urgente em toda extensão da Avenida Darcy Vargas no bairro Ipiranga.,Arquivada,REQ,46547,09/07/2013
5787.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco urgente em toda extensão da rua Antonio Bento Vasconcelos no bairro Previdenciários.,Arquivada,REQ,46546,09/07/2013
5786.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco urgente em toda extensão do bairro Santa Efigênia.,Arquivada,REQ,46545,09/07/2013
5785.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco urgente em toda extensão do bairro São Pedro.,Arquivada,REQ,46544,09/07/2013
5784.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco urgente em toda extensão do bairro Sagrado Coração.,Arquivada,REQ,46543,09/07/2013
5783.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco urgente em toda extensão do bairro Guaruá.,Arquivada,REQ,46542,09/07/2013
5782.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,Solicita a construção de uma UAPS no bairro Jóquei Clube.,Arquivada,REQ,46296,09/07/2013
5781.0,2013.0,Requerimento,Wanderson Castelar,"Solicita recapeamento asfáltico da rua Pedro Ronzani, no bairro Monte Castelo.",Arquivada,REQ,46072,09/07/2013
5780.0,2013.0,Requerimento,Wanderson Castelar,Solicita uma Audiência Pública.,Arquivada,REQ,46071,09/07/2013
5779.0,2013.0,Requerimento,Júlio Gasparette,Solicita operação tapa buraco e recapeamento asfáltico na Rua Nelson Luiz Mascarenhas no Bairro Cidade Nova.,Arquivada,REQ,46466,09/07/2013
5778.0,2013.0,Requerimento,Júlio Gasparette,Solicita a operação tapa buraco na Av. Senhor dos Passos no Bairro São Pedro.,Arquivada,REQ,46465,09/07/2013
5777.0,2013.0,Requerimento,Júlio Gasparette,Solicita passar a patrol na Rua Francisco Fayer Sobrinho no Bairro São Pedro.,Arquivada,REQ,46462,09/07/2013
5776.0,2013.0,Requerimento,Júlio Gasparette,Solicita a limpeza e capina na Av. Santa Luzia até o final da mesma no Bairro Santa Luzia.,Arquivada,REQ,46460,09/07/2013
5775.0,2013.0,Requerimento,Júlio Gasparette,Solicita a colocação de abrigo de ponto de Ônibus na Rua das Margaridas próximo ao número 245 no Bairro Novo Horizonte.,Arquivada,REQ,46458,09/07/2013
5774.0,2013.0,Requerimento,Júlio Gasparette,"Solicita o corte de uma árvore na Rua Paula Lima, Bairro Centro.",Arquivada,REQ,46456,09/07/2013
5773.0,2013.0,Requerimento,Júlio Gasparette,Solicita a capina e limpeza na Rua Tupi no Bairro Santa Terezinha.,Arquivada,REQ,46454,09/07/2013
5772.0,2013.0,Requerimento,Júlio Gasparette,Solicita um estudo para implantação de redutor de velocidade.,Arquivada,REQ,46451,09/07/2013
5771.0,2013.0,Requerimento,Noraldino Júnior,Solicita a poda de árvore na Rua Sebastião de Andrade no Bairro Eldorado.,Arquivada,REQ,46540,09/07/2013
5770.0,2013.0,Requerimento,Noraldino Júnior,Solicita capina e limpeza de várias ruasdo bairro Vila Ideal.,Arquivada,REQ,46539,09/07/2013
5769.0,2013.0,Requerimento,Noraldino Júnior,Solicita a capina e limpeza em várias ruas do Bairro Fábrica.,Arquivada,REQ,46538,09/07/2013
5768.0,2013.0,Requerimento,Noraldino Júnior,Solicita a capina e limpeza em algumas ruas do Bairro Monte Castelo.,Arquivada,REQ,46537,09/07/2013
5766.0,2013.0,Requerimento,Noraldino Júnior,Solicita o Recapeamento asfáltico da Rua Coronel Aprígio Ribeiro no Bairro Esplanada.,Arquivada,REQ,46536,09/07/2013
5765.0,2013.0,Requerimento,Noraldino Júnior,Solicita a poda de árvore em Ruas do Bairro Fábrica.,Arquivada,REQ,46535,09/07/2013
5764.0,2013.0,Requerimento,Noraldino Júnior,Solicita a capina e limpeza em várias Ruas do Bairro Esplanada.,Arquivada,REQ,46534,09/07/2013
5763.0,2013.0,Requerimento,Dr. Fiorilo,Solicita o corte de vegetação e limpeza e retirada de entulho das vias do bairro Pedras Preciosas,Arquivada,REQ,46350,09/07/2013
5762.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita a contenção de encosta em frente ao nº 1530 da av. Santa Luzia, bairro Santa Luzia",Arquivada,REQ,46347,09/07/2013
5761.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita a contenção da encosta lateral do córrego de Santa Luzia, em frente ao nº 1398 da av. Santa Luzia, bairro Santa Luzia",Arquivada,REQ,46345,09/07/2013
5760.0,2013.0,Requerimento,Cido Reis,"Solicita que seja providenciado semáforo na Rua Da Bahia esquina com Pinto de Moura, ambas localizadas no bairro Poço Rico.",Arquivada,REQ,46559,09/07/2013
5759.0,2013.0,Requerimento,Cido Reis,Solicita asfaltamento em todo bairro São Judas Tadeu.,Arquivada,REQ,46558,09/07/2013
5758.0,2013.0,Requerimento,Cido Reis,Solicita rede de esgoto em todo bairro São Judas Tadeu.,Arquivada,REQ,46557,09/07/2013
5757.0,2013.0,Requerimento,Cido Reis,Solicita rede de água pluvial em todo bairro São Judas Tadeu.,Arquivada,REQ,46556,09/07/2013
5756.0,2013.0,Requerimento,Cido Reis,Solicita melhor iluminação pública em todo bairro São Judas Tadeu.,Arquivada,REQ,46554,09/07/2013
5755.0,2013.0,Requerimento,Zé Márcio,"Solicita junto a Secretaria de Obras, manutenção no campo do Esporte Clube Santo Antonio.",Arquivada,REQ,46067,09/07/2013
5754.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a Secretaria de Saúde, que os funcionários do Setor de Combate à endemias, possam ser dispensados do trabalho nos dias 02 e 03 de janeiro de 2014.",Arquivada,REQ,46151,09/07/2013
5753.0,2013.0,Requerimento,Cido Reis,"Solicita permissão para se ausentar do Município nos dias 04, 05 e 06 de Dezembro do ano corrente.",Arquivada,REQ,46560,09/07/2013
5751.0,2013.0,Requerimento,Dr. Antônio Aguiar,"Solicita junto a Secretaria de Governo, informar sobre a retirada das máquinas do Telecentro Comunitário.",Arquivada,REQ,46209,09/07/2013
5750.0,2013.0,Requerimento,Dr. Antônio Aguiar,"Solicita que seja encaminhada para Câmara Municipal de Juiz de Fora, a Planilha de Repasses de Despesas de Pessoas dos Agentes Comunitários de Saúde de Combates as Endemias.",Arquivada,REQ,46207,09/07/2013
5749.0,2013.0,Requerimento,Dr. Antônio Aguiar,"Solicita junto a Secretaria de Administração e Recursos Humanos, para viabilizar a inclusão do SINDACE na Lei Orgânica do Município.",Arquivada,REQ,46205,09/07/2013
5748.0,2013.0,Requerimento,Dr. Antônio Aguiar,"Solicita junto a Secretaria de Saúde, providências para os Agentes de Combate as Endemias.",Arquivada,REQ,46202,09/07/2013
5747.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,Solicita o recapeamento asfáltico no Bairro Nossa Senhora Aparecida.,Em Tramitação,REQ,46315,09/07/2013
5745.0,2013.0,Requerimento,Oliveira Tresse,"Solicita implantação de semáforo no cruzamento das ruas Sargento Cunha e Paracatu, no bairro Bandeirantes.",Arquivada,REQ,46160,09/07/2013
5744.0,2013.0,Requerimento,Oliveira Tresse,Solicita melhorias nas vias de acesso ao Distrito de Sarandira.,Arquivada,REQ,46159,09/07/2013
5743.0,2013.0,Requerimento,Oliveira Tresse,"Solicita operação tapa buraco nas ruas do loteamento Terras Altas, no bairro Jardim Esperança.",Arquivada,REQ,46158,09/07/2013
5742.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco em toda extensão da Rua Ana Moreira localizada no bairro Bela Aurora.,Arquivada,REQ,46496,09/07/2013
5741.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco em toda extensão da Av. Santa Luzia localizada no bairro Santa Luzia.,Arquivada,REQ,46493,09/07/2013
5740.0,2013.0,Requerimento,Cido Reis,Solicita tapa buraco em toda extensão da Av. Ibitiguaia localizada no bairro Santa Luzia.,Arquivada,REQ,46492,09/07/2013
5739.0,2013.0,Requerimento,Vagner de Oliveira,"Solicita a conclusão da rede de esgoto na Rua Diomar Monteiro do nº 755, Bairro Grama.",Arquivada,REQ,46338,09/07/2013
5738.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita que seja aproveitada a área na pedreira situada no final da av. Santa Luzia, bairro Santa Luzia",Arquivada,REQ,46363,09/07/2013
5737.0,2013.0,Requerimento,Zé Márcio,Solicita junto a Funalfa prosseguimento do processo de tombamento do prédio do Fórum Benjamin Colucci.,Arquivada,REQ,46059,09/07/2013
5736.0,2013.0,Requerimento,Chico Evangelista,"Solicita junto a Secretaria de Obras, melhoria na estrada que dá acesso à comunidade Varginha.",Arquivada,REQ,46150,09/07/2013
5735.0,2013.0,Requerimento,Ana Rossignoli,Solicita fiscalização no carga e descarga da rua Floriano Peixoto.,Arquivada,REQ,46125,09/07/2013
5734.0,2013.0,Requerimento,Luiz Otávio Fernandes Coelho - Pardal,"Solicita a implantação de uma ""Rede Farmácia de Minas"" no Bairro Grama.",Arquivada,REQ,46334,09/07/2013
5733.0,2013.0,Requerimento,Júlio Gasparette,Solicita estudo para implantação de mão única na Rua Capitão Arnaldo de Carvalho no Bairro Jardim Glória.,Arquivada,REQ,46675,09/07/2013
5732.0,2013.0,Requerimento,Júlio Gasparette,Solicita estudo para construção de encosta na Rua Vitório Sagioro no Centenário.,Arquivada,REQ,46674,09/07/2013
5731.0,2013.0,Requerimento,Júlio Gasparette,Solicita estudo para construção de encosta na Rua João Cardoso no Bairro Centenário.,Arquivada,REQ,46673,09/07/2013
5730.0,2013.0,Requerimento,Dr. Fiorilo,Solicita corte de vegetação e limpeza do córrego no bairro São Geraldo,Arquivada,REQ,46361,09/07/2013
5729.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita estudo da SETTRA para possibilidade de ser permitido estacionamento de veículos na rua Pedro Scapin, ao lado direito no sentido de fluência do trânsito aos domingos , no bairro São Mateus",Arquivada,REQ,46359,09/07/2013
5728.0,2013.0,Requerimento,Dr. Fiorilo,"Solicita colocação de corrimão na ponte que interliga os dois lados da av. Santa Luzia, localizada na frente ao nº 1280, bairro Santa Luzia",Arquivada,REQ,46358,09/07/2013
5727.0,2013.0,Requerimento,Isauro Calais,Solicita colocação de sinalização horizontal e vertical das ruas do bairro Jardim Esperança.,Arquivada,REQ,46037,09/07/2013
5726.0,2013.0,Requerimento,Isauro Calais,Solicita captação de água pluvial do bairro Granjas Triunfo.,Arquivada,REQ,46036,09/07/2013
5725.0,2013.0,Requerimento,Ana Rossignoli,Solicita desentupimento do bueiro na Avenida Francisco Bernardino.,Arquivada,REQ,46124,09/07/2013
5724.0,2013.0,Requerimento,Ana Rossignoli,"Solicita construção de bueiro, na rua Professor João Lima, no bairro Santa Paula.",Arquivada,REQ,46123,09/07/2013
5723.0,2013.0,Requerimento,Jucelio,Solicita que seja retirado de tramitação o Projeto de Lei nº 96/2013.,Arquivada,REQ,46096,09/07/2013
5722.0,2013.0,Requerimento,Júlio Gasparette,Solicita a limpeza de bocas de lobo na Rua Elvira Gouveia Gonelli no Bairro Jardim de Alá.,Arquivada,REQ,46672,09/07/2013
5721.0,2013.0,Requerimento,Júlio Gasparette,Solicita placa com todos os horários de ônibus no ponto final da linha de coletivo 726 no Bairro Cachoeira/Igrejinha.,Arquivada,REQ,46671,09/07/2013
5720.0,2013.0,Requerimento,Júlio Gasparette,Solicita a reconstrução do muro lateral da Escola Municipal Gabriel Gonçalves no Bairro Ipiranga.,Arquivada,REQ,46669,09/07/2013
5719.0,2013.0,Requerimento,Júlio Gasparette,Solicita a substituição de luminárias que se encontram queimadas na Rua Argemiro José Machado no Bairro Ipiranga.,Arquivada,REQ,46667,09/07/2013
5718.0,2013.0,Requerimento,Júlio Gasparette,Solicita policiamento em horários de entrada e saída de alunos da Escola Municipal Gabriel Gonçalves no Bairro Ipiranga.,Arquivada,REQ,46665,09/07/2013
5717.0,2013.0,Requerimento,Júlio Gasparette,Solicita operação tapa buraco na Rua Antônio de Castro no Bairro Ipiranga.,Arquivada,REQ,46663,09/07/2013
5716.0,2013.0,Requerimento,Júlio Gasparette,Solicita a melhoria no sistema de captação de águas pluviais na Rua Antônio de Castro no Bairro Ipiranga.,Arquivada,REQ,46661,09/07/2013
5715.0,2013.0,Requerimento,Júlio Gasparette,Solicita asfaltamento da Rua José Pereira Gonzaga no Bairro Cachoeira/Igrejinha.,Arquivada,REQ,46659,09/07/2013
5714.0,2013.0,Requerimento,Júlio Gasparette,Solicita o asfaltamento da Rua Sebastião Martins Barbosa no Bairro Cachoeira/Igrejinha.,Arquivada,REQ,46658,09/07/2013
5713.0,2013.0,Requerimento,Júlio Gasparette,Solicita melhoria das instalações da cozinha e da secretaria da Escola Municipal Gabriel Gonçalves no Bairro Ipiranga.,Arquivada,REQ,46657,09/07/2013
5712.0,2013.0,Requerimento,Júlio Gasparette,Solicita lâmpadas nos postes da Br. 267 KM 20 no Bairro Cachoeira/Igrejinha.,Arquivada,REQ,46656,09/07/2013
5711.0,2013.0,Requerimento,Júlio Gasparette,Solicita a melhoria no sistema de captação de águas pluviais na Rua Argemiro José Machado no Bairro Ipiranga.,Arquivada,REQ,46655,09/07/2013
5710.0,2013.0,Requerimento,Júlio Gasparette,Solicita a instalação de posteamento com luminárias na entrada da Escola Municipal Gabriel Gonçalves no Bairro Ipiranga.,Arquivada,REQ,46654,09/07/2013
5709.0,2013.0,Requerimento,Júlio Gasparette,Solicita melhoria na quadra de esportes com iluminação adequada e nivelamento do piso da Escola Municipal Gabriel Gonçalves no Bairro Ipiranga.,Arquivada,REQ,46653,09/07/2013
5708.0,2013.0,Requerimento,Júlio Gasparette,Solicita a substituição da grade de proteção de boca de lobo naq Rua Elvira Gouveia Gonelli próximo ao número 182 no Bairro Jardim de Alá.,Arquivada,REQ,46652,09/07/2013
5707.0,2013.0,Requerimento,Noraldino Júnior,Solicita fiscalização de uso irregular da Sede da Associação de Moradores do bairro Eldorado.,Arquivada,REQ,46398,09/07/2013
5706.0,2013.0,Requerimento,Noraldino Júnior,"Solicita fiscalização do barranco situado na rua Doutor Sebastião de Andrade, no bairro Eldorado.",Arquivada,REQ,46396,09/07/2013
5705.0,2013.0,Requerimento,Noraldino Júnior,Solicita limpeza e capina das ruas do bairro Jardim Santa Isabel.,Arquivada,REQ,47179,09/07/2013
5704.0,2013.0,Requerimento,Noraldino Júnior,Solicita poda de árvore nas ruas do bairro Jardim Santa Isabel.,Arquivada,REQ,46394,09/07/2013
5703.0,2013.0,Requerimento,Noraldino Júnior,"Solicita implantação de quebra-molas na rua Bady Geara, no bairro Ipiranga.",Arquivada,REQ,46392,09/07/2013
5702.0,2013.0,Requerimento,Noraldino Júnior,"Solicita tapa buracos na rua Engenheiro Hugo Vocurca Filho, no bairro Barbosa Lage.",Arquivada,REQ,46391,09/07/2013
