id_projeto_camara,nome_autor
105059,Maurício Delgado
105058,Maurício Delgado
105057,Maurício Delgado
105056,Maurício Delgado
105050,João Wagner
104657,João Wagner
104653,João Wagner
104650,João Wagner
104575,André Luiz
104569,André Luiz
103276,André Luiz
103275,André Luiz
103273,André Luiz
103272,André Luiz
103269,André Luiz
103267,André Luiz
103218,André Luiz
103212,André Luiz
102906,André Luiz
102896,André Luiz
102884,André Luiz
102444,André Luiz
101681,André Luiz
101679,André Luiz
101678,André Luiz
101672,André Luiz
101281,André Luiz
100694,André Luiz
100689,André Luiz
100533,André Luiz
100258,André Luiz
100255,André Luiz
100142,André Luiz
100033,André Luiz
99810,André Luiz
99590,André Luiz
99589,André Luiz
99588,André Luiz
104624,Juraci Scheffer
104623,Juraci Scheffer
104622,Juraci Scheffer
104621,Juraci Scheffer
104620,Juraci Scheffer
104619,Juraci Scheffer
104618,Juraci Scheffer
104617,Juraci Scheffer
104616,Juraci Scheffer
104615,Juraci Scheffer
104614,Juraci Scheffer
104613,Juraci Scheffer
104611,Juraci Scheffer
104610,Juraci Scheffer
104609,Juraci Scheffer
104607,Juraci Scheffer
104605,Juraci Scheffer
104603,Juraci Scheffer
104602,Juraci Scheffer
104600,Juraci Scheffer
104599,Juraci Scheffer
104567,Juraci Scheffer
104547,Juraci Scheffer
104541,Juraci Scheffer
104506,Juraci Scheffer
104504,Juraci Scheffer
104503,Juraci Scheffer
104502,Juraci Scheffer
104563,Luiz Otávio Fernandes Coelho - Pardal
104561,Luiz Otávio Fernandes Coelho - Pardal
104497,Luiz Otávio Fernandes Coelho - Pardal
104493,Luiz Otávio Fernandes Coelho - Pardal
104484,Luiz Otávio Fernandes Coelho - Pardal
104482,Luiz Otávio Fernandes Coelho - Pardal
104463,Luiz Otávio Fernandes Coelho - Pardal
104604,Cido Reis
104601,Cido Reis
104597,Cido Reis
104594,Cido Reis
104568,Cido Reis
104564,Cido Reis
104560,Cido Reis
104513,Cido Reis
104512,Cido Reis
104511,Cido Reis
104501,Cido Reis
104500,Cido Reis
104434,Cido Reis
104583,Vagner de Oliveira
104543,Vagner de Oliveira
104507,Vagner de Oliveira
104517,Zé Márcio
104436,Nilton Militão
104436,Juraci Scheffer
104510,Sargento Mello Casal
104509,Sargento Mello Casal
104470,Sargento Mello Casal
104357,Sargento Mello Casal
104351,Sargento Mello Casal
104350,Sargento Mello Casal
104598,Marlon Siqueira
104596,Marlon Siqueira
104595,Marlon Siqueira
104593,Marlon Siqueira
104591,Marlon Siqueira
104588,Marlon Siqueira
104586,Marlon Siqueira
104580,Marlon Siqueira
104579,Marlon Siqueira
104577,Marlon Siqueira
104571,Marlon Siqueira
104570,Marlon Siqueira
104566,Marlon Siqueira
104565,Marlon Siqueira
104559,Marlon Siqueira
104557,Marlon Siqueira
104553,Marlon Siqueira
104549,Marlon Siqueira
104544,Marlon Siqueira
104536,Marlon Siqueira
104514,Marlon Siqueira
104558,Tallia Sobral
104576,Bejani Júnior
104574,Bejani Júnior
104555,Bejani Júnior
104554,Bejani Júnior
104546,Bejani Júnior
104542,Bejani Júnior
104540,Bejani Júnior
104539,Bejani Júnior
104538,Bejani Júnior
104537,Bejani Júnior
104535,Bejani Júnior
104534,Bejani Júnior
104533,Bejani Júnior
104532,Bejani Júnior
104531,Bejani Júnior
104530,Bejani Júnior
104529,Bejani Júnior
104528,Bejani Júnior
104527,Bejani Júnior
104526,Bejani Júnior
104525,Bejani Júnior
104522,Bejani Júnior
104520,Bejani Júnior
104519,Bejani Júnior
104585,Tiago Bonecão
104584,Tiago Bonecão
104582,Tiago Bonecão
104551,Julinho Rossignoli
104550,Julinho Rossignoli
104524,Julinho Rossignoli
104523,Julinho Rossignoli
104521,Julinho Rossignoli
104518,Julinho Rossignoli
104516,Julinho Rossignoli
104515,Julinho Rossignoli
104612,João Wagner
104552,João Wagner
104545,João Wagner
104578,André Luiz
103428,André Luiz
103417,André Luiz
103414,André Luiz
103282,André Luiz
102901,André Luiz
104592,Laiz Perrut
104590,Laiz Perrut
104562,Laiz Perrut
104548,Laiz Perrut
104398,Laiz Perrut
