Projeto,Ano,Tipo,Ementa,Situação,Codigo_Tipo,Id_Projeto,Data_Projeto,Tramitacao_Encerrada,Aprovado
277,2017,Requerimento,Solicita a revitalização da iluminação pública da rua Martins Barbosa,Arquivada,REQ,,,,
277,2017,Moção,Aplausos a Elenice,Aprovado,MOC,,,,
277,2017,Projeto de Lei,"Dispõe sobre a concessão da dispensa de um dia de trabalho, a cada ano, aos servidores públicos municipais para a realização de exames preventivos contra os cânceres de mama ou próstata.",Arquivada,PLEI,,,,
276,2017,Requerimento,"Solicita melhorias nas bocas de lobo da rua Custódio Lopes de Mattos, bairro Vila Esperança II",Arquivada,REQ,,,,
276,2017,Moção,Aplausos para o Rossy,Aprovado,MOC,,,,
275,2017,Requerimento,"Solicita operação tapa buraco na rua Evaristo da Veiga, bairro Benfica",Arquivada,REQ,,,,
275,2017,Moção,Aplausos a Maria Aparecida,Aprovado,MOC,,,,
275,2017,Projeto de Lei,"Institui no Município de Juiz de Fora a ""Semana Municipal de Conscientização e Defesa dos Direitos das Pessoas com Nanismo' criando o 'Dia Municipal de Combate ao Preconceito contra as Pessoas com Nanismo', e dá outras providências.",Transformado em Norma Jurídica,PLEI,,,,
274,2017,Requerimento,Solicita operação tapa buraco na rua Nossa Senhora do Líbano no bairro Grajaú,Arquivada,REQ,,,,
274,2017,Moção,Aplauso a Denise,Aprovado,MOC,,,,
274,2017,Projeto de Lei,Dispõe sobre a divulgação de conta-corrente do JF Vôlei na conta da CESAMA para facilitação de doações.,Arquivada,PLEI,,,,
273,2017,Requerimento,Solicita a capina na travessa da rua Augusta Alves,Arquivada,REQ,,,,
273,2017,Moção,Aplausos ao Darcy Soares,Aprovado,MOC,,,,
273,2017,Projeto de Lei,"Dispõe sobre o direito de qualquer cidadão à utilização do nome social e ao reconhecimento da identidade de gênero de travestis, mulheres transexuais e homens trans no âmbito da Administração Pública Municipal Direta e Indireta, assim como do Poder Legislativo, e dá outras providências.",Arquivada,PLEI,,,,
272,2017,Requerimento,"Solicita a retirada de uma árvore na rua Mello Franco, bairro Santa Cecília",Arquivada,REQ,,,,
272,2017,Moção,Aplausos ao Pastor Eliel,Aprovado,MOC,,,,
272,2017,Projeto de Lei,Dispõe sobre denominação de Logradouro Público (Rua João Schuchter Filho).,Transformado em Norma Jurídica,PLEI,,,,
271,2017,Requerimento,"Solicita a limpeza na boca de lobo da rua Alves Junior, bairro Centenário",Arquivada,REQ,,,,
271,2017,Moção,Aplausos ao Renato Miranda,Aprovado,MOC,,,,
271,2017,Projeto de Lei,Dispõe sobre concessão de Título de Cidadania Benemérita (Ivanir Lúcia Ferreira).,Transformado em Norma Jurídica,PLEI,,,,
270,2017,Requerimento,"Solicita o recapeamento e pavimentação asfáltica na rua Piauí, bairro São Bernardo",Arquivada,REQ,,,,
270,2017,Moção,Aplausos para o Cicero da Bicicleta,Aprovado,MOC,,,,
270,2017,Projeto de Lei,Dispõe sobre denominação de Logradouro Público (Alameda Interlagos).,Transformado em Norma Jurídica,PLEI,,,,
269,2017,Requerimento,"Solicita capina e limpeza da Praça Pública Adélia Saggioro, no Bairro São Mateus.",Arquivada,REQ,,,,
269,2017,Moção,Moção de Aplauso ao lutador Felipe Silva,Aprovado,MOC,,,,
269,2017,Projeto de Lei,Dispõe sobre denominação de Logradouro Público (Rua Investigador Fernando Miranda Esteves).,Transformado em Norma Jurídica,PLEI,,,,
268,2017,Requerimento,Solicita a realização de limpeza e reforma da Praça do Bairro Santa Cruz.,Arquivada,REQ,,,,
268,2017,Moção,Moção de Aplauso Chef Pablo Oazen,Aprovado,MOC,,,,
268,2017,Projeto de Lei,Dispõe sobre a obrigatoriedade de prestação de contas das pessoas jurídicas de direito privado que recebam verba pública e dá outras providências.,Arquivada,PLEI,,,,
267,2017,Requerimento,"Solicita o acionamento da operação tapa buraco na esquina das Ruas Ivan Rezende de Andrade com a Rua Luiz Basílio Castor, Bairro Santa Luzia.",Arquivada,REQ,,,,
267,2017,Moção,Moção de Aplauso aos Coros e Bandas participantes do 23° Festival Internacional de Coros de Juiz de Fora.,Aprovado,MOC,,,,
267,2017,Projeto de Lei,"Institui a 'Semana Aparecido Pedro da Silva de Prevenção à Deficiência Visual e à Cegueira' no município de Juiz de Fora, e dá outras providências.",Transformado em Norma Jurídica,PLEI,,,,
266,2017,Requerimento,"Solicita captação de águas pluviais nas ruas Luiza de Oliveira, Raimundo Correa e João Evangelista dos Santos, no bairro Nova Era.",Arquivada,REQ,,,,
266,2017,Moção,MOÇÃO DE PESAR Pelo falecimento dos integrante do Grupo Folclórico de Campinho/ES,Aprovado,MOC,,,,
266,2017,Projeto de Lei,"Dispõe sobre a realização de festas e outros eventos no Município de Juiz de Fora, institui medidas de combate à poluição sonora e à perturbação da ordem e do sossego e dá outras providências.",Arquivada,PLEI,,,,
265,2017,Requerimento,"Solicita conserto de vazamento de esgoto na Rua Jair Silva Spinelli, no bairro Nova Era.",Arquivada,REQ,,,,
265,2017,Moção,Moção de Aplausos para Delegacia Especializada Antidrogas.,Aprovado,MOC,,,,
265,2017,Projeto de Lei,Dispõe sobre concessão de Título Honorífico. (Roberto Braga Gomes),Transformado em Norma Jurídica,PLEI,,,,
264,2017,Requerimento,Solicita limpeza dos córregos da localidade da Barreira do Triunfo.,Arquivada,REQ,,,,
264,2017,Moção,MOÇÃO DE APLAUSO,Aprovado,MOC,,,,
264,2017,Projeto de Lei,Dispõe sobre concessão de Título Honorífico (André Luiz Barbosa Machado).,Transformado em Norma Jurídica,PLEI,,,,
263,2017,Requerimento,"Solicita providenciar melhorias nas ""bocas de lobo"" na Rua Paulo Garcia.",Arquivada,REQ,,,,
263,2017,Moção,Moção de Pesar a Igreja Metodista Jardinópolis pelo falecimento da Sra. Nilza Maria da Conceição.,Aprovado,MOC,,,,
262,2017,Requerimento,Solicita capina e limpeza em toda a extensão da Estrada da Remonta e no canteiro central do Bairro Parque das Torres.,Arquivada,REQ,,,,
262,2017,Moção,"Moção de Aplauso ao Ilmo. Sr. Jeferson Macedo Vianna, pela realização da 1ª Corrida Rustica da Faculdade de Educação Fisica na Universidade Federal de Juiz de Fora.",Aprovado,MOC,,,,
262,2017,Projeto de Lei,Dispõe sobre as cobranças das instituições de ensino privado a cerca das taxas para aplicação de provas de segunda chamada e da outras providências.,Arquivada,PLEI,,,,
261,2017,Requerimento,Solicita capina e limpeza da quadra do bairro Joguei II da Av. Cantor Orlando Silva com Av. Garcia Rodrigues Paes.,Arquivada,REQ,,,,
261,2017,Moção,Moção de Aplausos ao Corpo de Bombeiro,Aprovado,MOC,,,,
261,2017,Projeto de Lei,Dispõe sobre concessão de Título Honorífico.(Guilherme Moreira Duarte),Transformado em Norma Jurídica,PLEI,,,,
260,2017,Requerimento,"Solicita que seja realizado um estudo para instalação de redutores de velocidade na rua Helena Bittencourt, no Bairro Carlos Chagas.",Arquivada,REQ,,,,
260,2017,Moção,Moção para Gilmar Ferreira (Tico do Gato),Aprovado,MOC,,,,
260,2017,Projeto de Lei,"Dispõe sobre os requisitos para exercício de atividades inerentes aos tecnólogos, técnicos e auxiliares em radiologia no município de Juiz de Fora, e dá outras providências.",Arquivada,PLEI,,,,
259,2017,Requerimento,"Solicita que seja realizado trabalho de limpeza das bocas de lobo em toda a extensão da rua Poema Visceral, no Bairro Jardim dos Alfineiros.",Arquivada,REQ,,,,
259,2017,Moção,Moção de Aplausos Sra. Maria de Fátima Nascimento Oliveira,Aprovado,MOC,,,,
259,2017,Projeto de Lei,Institui o Banco de Ideias Legislativas no Município de Juiz de Fora.,Arquivada,PLEI,,,,
258,2017,Requerimento,"Solicita o asfaltamento de um pequeno trecho da rua Antônio da Silva, próximo o número 275, no bairro Barbosa Lage.",Arquivada,REQ,,,,
258,2017,Moção,Aplausos para Pr.Walter Rezende de Carvalho,Aprovado,MOC,,,,
258,2017,Projeto de Lei,Altera o art. 30 da Lei nº 6.612 de 16 de outubro de 1984 e dá outras providências,Em Tramitação,PLEI,,,,
257,2017,Requerimento,Solicita que seja providenciada melhoria no sistema de iluminação pública em todo o Bairro Cerâmica.,Arquivada,REQ,,,,
257,2017,Moção,Homenagem ao Pr.Ângelo Antônio Braga Tosta,Aprovado,MOC,,,,
257,2017,Projeto de Lei,"Dispõe sobre a obrigatoriedade de supermercados, hipermercados e estabelecimentos similares do Município de Juiz de Fora de disponibilizarem carrinhos de compras adaptados às pessoas com deficiência e dá outras providências.",Transformado em Norma Jurídica,PLEI,,,,
256,2017,Requerimento,"Solicita uma operação tapa buracos em todo acesso Norte no trecho que compreende a Avenida Garcia Rodrigues Paes, saindo da Avenida Presidente Juscelino Kubitschek, próximo ao Bairro Miguel Marinho até o trevo do Bairro Cerâmica.",Arquivada,REQ,,,,
256,2017,Moção,Homenagem à Mesa de Debates da TVE JF,Aprovado,MOC,,,,
256,2017,Projeto de Lei,"Dispõe sobre a obrigatoriedade de inserção, nas placas de atendimento prioritário, do símbolo mundial da conscientização do Transtorno do Espectro Autista (TEA), no Município de Juiz de Fora, e dá outras providências.",Transformado em Norma Jurídica,PLEI,,,,
255,2017,Requerimento,"Solicita capina e limpeza em toda a extensão da Rua Armindo Nunes, no bairro Dom Bosco.",Arquivada,REQ,,,,
255,2017,Moção,Aos Bombeiros do 4º BBM/JF,Aprovado,MOC,,,,
255,2017,Projeto de Lei,Dispõe sobre a obrigatoriedade de manutenção de exemplares da Bíblia Sagrada e literaturas religiosas nos acervos das bibliotecas.,Arquivada,PLEI,,,,
254,2017,Requerimento,"Solicita que seja analisada a possibilidade de efetuar a instalação de um semáforo na Rua João do Rio com Eugênio Fontainha, no Bairro Manoel Honório.",Arquivada,REQ,,,,
254,2017,Moção,Moção de Aplauso,Aprovado,MOC,,,,
254,2017,Projeto de Lei,"Institui o uso de ""bengala verde"" para pessoas diagnosticadas com baixa visão no município de Juiz de Fora, e dá outras providências.",Transformado em Norma Jurídica,PLEI,,,,
253,2017,Requerimento,"Solicita que seja realizado um estudo para instalação de redutores de velocidade na rua Luiz Balthazar Eberle, na altura do número 71, no Bairro Monte Castelo.",Arquivada,REQ,,,,
253,2017,Moção,moção de aplauso,Aprovado,MOC,,,,
253,2017,Projeto de Lei,Acrescenta dispositivos à Lei n° 6.908 de 31 de maio de 1986 e dá outras providências.,Em Tramitação,PLEI,,,,
252,2017,Moção,Moção de aplauso para AGROJUF,Aprovado,MOC,,,,
252,2017,Requerimento,"Solicita que seja realizado trabalho de capina e limpeza em toda a extensão da Rua Mamed de Camilo, no Bairro Cerâmica.",Arquivada,REQ,,,,
252,2017,Projeto de Lei,ACRESCENTA O ART 15-A À LEI N.° 10.410 - DE 20 DE MARÇO DE 2003 A FIM DE ASSEGURAR AOS USUÁRIOS COM MOBILIDADE REDUZIDA DO TRANSPORTE PÚBLICO MUNICIPAL O DIREITO A TER FACILITADO O EMBARQUE E DESEMBARQUE DOS ÔNIBUS.,Em Tramitação,PLEI,,,,
251,2017,Moção,Moção de Aplausos 2° Batalhão,Aprovado,MOC,,,,
251,2017,Requerimento,"Solicita que seja realizado trabalho de retirada de entulho e limpeza da Rua Eunice Weaver, em frente o número 64, no bairro Carlos Chagas.",Arquivada,REQ,,,,
251,2017,Projeto de Lei,Altera o ART. 2° e o INCISO II DO ART. 3° DA LEI 11755/2009.,Arquivada,PLEI,,,,
250,2017,Moção,Moção de Aplausos Gerente Geral Brasil Center,Aprovado,MOC,,,,
250,2017,Requerimento,"Solicita que seja realizado trabalho de retirada de entulho e limpeza da rua Raulina Magalhães, em frente o número 141, no bairro Grajaú.",Arquivada,REQ,,,,
250,2017,Projeto de Lei,Dispõe sobre a regulamentação do uniforme das motoristas de táxi no Município de Juiz de Fora.,Arquivada,PLEI,,,,
249,2017,Moção,Moçao de Aplausos Empresa Brasil Center,Aprovado,MOC,,,,
249,2017,Requerimento,Solicita capina e limpeza em toda a extensão da Avenida L e no canteiro central do Bairro Parque das Torres.,Arquivada,REQ,,,,
249,2017,Projeto de Lei,"Altera os §2°, §4° e §5° além de excluir o §3° do art.1° da Lei nº 10.415/2003.",Transformado em Norma Jurídica,PLEI,,,,
248,2017,Requerimento,"Solicita a restauração da rede de captação de águas pluviais na Rua Autora Torres, em frente aos n° 461 e 473, no Bairro Santa Luzia.",Arquivada,REQ,,,,
248,2017,Moção,Moção de Aplauso ao Bar do Nonô pelos 50 anos de fundação,Aprovado,MOC,,,,
248,2017,Projeto de Lei,"Dispõe sobre a rota turística e cultural das cervejas especiais, no âmbito do Município de Juiz de Fora e dá outras providências.",Transformado em Norma Jurídica,PLEI,,,,
247,2017,Moção,Moção de Aplausos para o Cb PM Leonardo de Oliveira Perdigão,Aprovado,MOC,,,,
247,2017,Requerimento,"Solicita que seja patrolada a Estrada do Cafezal, na localidade de Penido.",Arquivada,REQ,,,,
247,2017,Projeto de Lei,"Institui o Dia da Cerveja Artesanal Mineira, no âmbito do Município de Juiz de Fora, e a inclusão no Calendário Oficial do evento que menciona.",Transformado em Norma Jurídica,PLEI,,,,
246,2017,Moção,Moção de Aplauso,Aprovado,MOC,,,,
246,2017,Requerimento,"Solicita que a Cemig faça retirada de poste de iluminação que está no meio da rua Emergina Ernesto Guilherme, número 138, no Bairro Nossa Senhora de Lourdes.",Arquivada,REQ,,,,
246,2017,Projeto de Lei,"""Institui o dia 27 de março como o Dia Municipal do Agente de Segurança socioeducativo.""",Transformado em Norma Jurídica,PLEI,,,,
245,2017,Moção,Moção de Aplauso,Aprovado,MOC,,,,
245,2017,Requerimento,"Solicita que o órgão Demlurb faça a limpeza de bueiro na rua Queluz, em frente o n°346, no Bairro Nossa Senhora das Graças.",Arquivada,REQ,,,,
245,2017,Projeto de Lei,"Dispõe sobre a entrada de consumidores em eventos, portando produtos de outros estabelecimentos e/ou fornecedores e dá outras providências.",Transformado em Norma Jurídica,PLEI,,,,
244,2017,Moção,Moção de Aplausos,Aprovado,MOC,,,,
244,2017,Requerimento,"Solicita que o órgão cuide de um desabamento de asfalto na via Manoel da Silva, em frente ao n° 95, no Bairro Granjas Betânia.",Arquivada,REQ,,,,
244,2017,Projeto de Lei,"Dispõe sobre a fixação de cartazes, nas dependências dos hospitais, postos de saúde, no âmbito do Município de Juiz de Fora acerca das vacinas infantis obrigatórias e dá outras providências.",Arquivada,PLEI,,,,
243,2017,Moção,Moção de Aplausos,Aprovado,MOC,,,,
243,2017,Requerimento,"Solicita troca de placa ""carga e descarga"" na rua São João, em frente ao n° 95 a 115, no bairro Centro.",Arquivada,REQ,,,,
243,2017,Projeto de Lei,Dispõe sobre o Dia e a Semana Municipal de Combate a Violência Contra os Professores e Educadores nas Escolas.,Em Tramitação,PLEI,,,,
242,2017,Moção,Moção de Aplausos,Aprovado,MOC,,,,
242,2017,Requerimento,"Solicita abrigo de ônibus na rua Simeão de Faria, próximo ao n° 410, no Bairro Santa Cruz.",Arquivada,REQ,,,,
242,2017,Projeto de Lei,Dispõe sobre a obrigatoriedade do Licenciamento e Emplacamento no Município de Juiz de Fora dos veículos automotores utilizados pelas empresas que prestam serviços à Administração Pública Municipal ou locados pelo Poder Público no âmbito do Município de Juiz de Fora.,Arquivada,PLEI,,,,
241,2017,Requerimento,"Solicita iluminação em toda a extensão da rua Professora Jacy de Cotejipe, no Bairro Francisco Bernardino.",Arquivada,REQ,,,,
241,2017,Projeto de Lei,"""Dispõe sobre a proibição de incentivos fiscais a empresas que tenham envolvimento comprovado em corrupção de qualquer espécie ou ato de improbidade administrativa no município de Juiz de Fora, na forma que indica"".",Transformado em Norma Jurídica,PLEI,,,,
241,2017,Moção,MOÇÃO DE APLAUSO,Arquivada,MOC,,,,
240,2017,Requerimento,"Solicita melhorias na iluminação na rua Vinte e Quatro, no Bairro Benfica.",Arquivada,REQ,,,,
240,2017,Projeto de Lei,"""Institui o dia 16 de fevereiro como o Dia Municipal do Vigilante.""",Transformado em Norma Jurídica,PLEI,,,,
240,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
239,2017,Requerimento,"Solicita que seja providenciado junto ao órgão competente a recomposição da rede de esgoto na rua dos Guararapes, esquina com Dona Ana Sales, em frente ao esporte clube Benfica.",Arquivada,REQ,,,,
239,2017,Projeto de Lei,Institui o dia 26 de junho como o Dia do Guarda Municipal.,Transformado em Norma Jurídica,PLEI,,,,
239,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
238,2017,Requerimento,"Solicita analisar e verificar a possibilidade de colocação de redutor de velocidade na rua Treze, no Bairro Santa Cruz.",Arquivada,REQ,,,,
238,2017,Projeto de Lei,Dispõe sobre a disponibilização de espaço reservado para adoção de animais domésticos nos estabelecimentos que comercializam animais e dá outras providências,Arquivada,PLEI,,,,
238,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
237,2017,Requerimento,"Solicita limpeza em toda a extensão da Rua Sete, no bairro Santa Cruz.",Arquivada,REQ,,,,
237,2017,Projeto de Lei,Dispõe sobre a Concessão de Titulo de Entidade Benemérita.(FUTRICA ASSOCIAÇÃO DE FUTEBOL DE MESA),Transformado em Norma Jurídica,PLEI,,,,
237,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
236,2017,Moção,Moção de Pesar,Arquivada,MOC,,,,
236,2017,Requerimento,"Solicita analisar a possibilidade de recolocação do abrigo do ponto de ônibus, na Av. Presidente Itamar Franco, em frente ao Hospital Maternidade Terezinha de Jesus.",Arquivada,REQ,,,,
236,2017,Projeto de Lei,Dispõe sobre a concessão de Título de Utilidade Pública a entidade que menciona (Lions Club de Juiz de Fora).,Transformado em Norma Jurídica,PLEI,,,,
235,2017,Requerimento,"Solicita revisão da iluminação pública, na rua Dr. Antônio Mourão Guimarães, frente ao Caic Nubia.",Arquivada,REQ,,,,
235,2017,Projeto de Lei,Institui no Município de Juiz de Fora o evento Circuito de Corridas JF mais Saudável.,Transformado em Norma Jurídica,PLEI,,,,
235,2017,Moção,Moção de Pesar,Arquivada,MOC,,,,
234,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
234,2017,Requerimento,Solicita e estudar a possibilidade de ampliação dos horários do transporte coletivo urbano no Miguel Marinho.,Arquivada,REQ,,,,
234,2017,Projeto de Lei,Dispõe sobre a criação do programa Poesia no Ônibus e dá outras providências.,Arquivada,PLEI,,,,
233,2017,Requerimento,"Solicita operação ""tapa buracos"" em toda a extensão e principalmente no início da rua José de Castro Azevedo, no bairro Parque Independência.",Arquivada,REQ,,,,
233,2017,Projeto de Lei,Acrescenta dispositivos à Lei n° 3060 de 12 de outubro de 1968 e dá outras providências.,Em Tramitação,PLEI,,,,
233,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
232,2017,Requerimento,"Solicita a realização de uma vistoria técnica urgente e manutenção do piso asfáltico do local situado na Rua Onofre de Oliveira Salles, próximo ao número 53, no bairro Santa Maria.",Arquivada,REQ,,,,
232,2017,Projeto de Lei,Dispõe sobre a instituição da Área de Proteção ao Ciclista de Competição APCC no Município de Juiz de Fora e dá outras providências.,Em Tramitação,PLEI,,,,
232,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
231,2017,Requerimento,"Solicita a limpeza do esgoto na rua Luíza de Oliveira, Raimundo Correa e João Evangelista dos Santos, bairro Nova Era",Arquivada,REQ,,,,
231,2017,Projeto de Lei,Dispõe sobre concessão de Título Honorífico (Neylson Almeida).,Transformado em Norma Jurídica,PLEI,,,,
231,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
230,2017,Requerimento,"Solicita a capina e limpeza da rua Maria Eugênia, bairro Benfica",Arquivada,REQ,,,,
230,2017,Projeto de Lei,Dispõe sobre a isenção do pagamento dos honorários advocaticios resultantes da cobrança extrajudicial da Dívida Ativa do Município.,Arquivada,PLEI,,,,
230,2017,Moção,MOÇÃO DE APLAUSO,Arquivada,MOC,,,,
229,2017,Requerimento,Solicita a revitalização da praça do Bairro Ponte Preta.,Arquivada,REQ,,,,
229,2017,Projeto de Lei,"Dispõe sobre a vedação de homenagens a pessoas que tenham sido condenadas por atos de improbidade, corrupção, e dá outras providências",Arquivada,PLEI,,,,
229,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
228,2017,Requerimento,"Solicita a poda de árvores na rua das Turmalinas, bairro Marilândia",Arquivada,REQ,,,,
228,2017,Projeto de Lei,"Dispõe sobre o Disque ""Plante uma Árvore"" no Município de Juiz de Fora e dá outras providências.",Transformado em Norma Jurídica,PLEI,,,,
228,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
227,2017,Requerimento,"Solicita a capina e retirada de entulho da rua Adão Barbosa Lima, bairro São Pedro",Arquivada,REQ,,,,
227,2017,Projeto de Lei,Dispõe sobre a obrigatoriedade da instalação de coletores de chorume nos veículos coletores de lixo do Município de Juiz de Fora e dá outras providências,Transformado em Norma Jurídica,PLEI,,,,
227,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
226,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
226,2017,Requerimento,"Solicita o conserto de vazamento de água na rua Adão Barbosa Lima, bairro São Pedro.",Arquivada,REQ,,,,
226,2017,Projeto de Lei,Dispõe sobre a denominação de Próprio Municipal (Passarela do Samba Nancy de Carvalho).,Arquivada,PLEI,,,,
225,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
225,2017,Requerimento,"Solicita a fixação de Guard Rail, na rua Roberto Stigert, bairro São Pedro",Arquivada,REQ,,,,
225,2017,Projeto de Lei,Dispõe sobre denominação de logradouro público (Rua Maria José Pires de Freitas).,Transformado em Norma Jurídica,PLEI,,,,
224,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
224,2017,Requerimento,"Solicita a poda de árvore na rua Nelson Gomes de Carvalho, bairro Vale do Ipê",Arquivada,REQ,,,,
224,2017,Projeto de Lei,Dispõe sobre denominação de logradouro público (Rua Marina de Oliveira Dias).,Transformado em Norma Jurídica,PLEI,,,,
223,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
223,2017,Requerimento,Solicita a capina na ruas do bairro Grajaú,Arquivada,REQ,,,,
223,2017,Projeto de Lei,"Institui no Município de Juiz de Fora ""Dia do Fusca"" e dá outras providências.",Transformado em Norma Jurídica,PLEI,,,,
222,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
222,2017,Requerimento,"Solicita operação tapa buraco na rua Sílvia Vidal Laje, bairro Jóquei Clube",Arquivada,REQ,,,,
222,2017,Projeto de Lei,"Autoriza o estacionamento por prazo máximo de dez minutos com pisca alerta ligado em frente às farmácias, drogarias e farmácias de manipulação no município de Juiz de Fora.",Arquivada,PLEI,,,,
221,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
221,2017,Requerimento,Solicita limpeza do Córrego no Bairro Democrata.,Arquivada,REQ,,,,
221,2017,Projeto de Lei,"Institui a ""SEMANA MUNICIPAL DA JUVENTUDE"" e dá outras providências.",Transformado em Norma Jurídica,PLEI,,,,
220,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
220,2017,Requerimento,"Solicita operação tapa buraco na rua Clóvis Seroa da Mota, N°2000, no bairro São Geraldo.",Arquivada,REQ,,,,
220,2017,Projeto de Lei,Declara de Utilidade Pública Municipal a entidade que menciona.(Associação de Produtores Rurais de Penido – APRUR PENIDO),Transformado em Norma Jurídica,PLEI,,,,
219,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
219,2017,Requerimento,"Solicita capina nas ruas Clóvis Seroa da Mota, N° 1850, e rua Albino Bento Vasconcelos, N° 105, no bairro São Geraldo.",Arquivada,REQ,,,,
218,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
218,2017,Requerimento,"Solicita a extensão da rede elétrica na rua Ipanema, bairro Milho Branco.",Arquivada,REQ,,,,
218,2017,Projeto de Lei,"""Institui o dia Dia 25 de junho como o Dia Municipal do Policial Militar"".",Transformado em Norma Jurídica,PLEI,,,,
217,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
217,2017,Requerimento,Solicita melhorias na passagem entre às ruas Íris Maestrini e rua Almir Monteiro no bairro Santa Cecília,Arquivada,REQ,,,,
217,2017,Projeto de Lei,"""Institui o dia 16 de outubro como o Dia Municipal do Agente de Segurança Penitenciária.""",Transformado em Norma Jurídica,PLEI,,,,
216,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
216,2017,Requerimento,"Solicita o desentupimento do bueiro na rua José Nunes Leal, bairro Santa Luzia",Arquivada,REQ,,,,
216,2017,Projeto de Lei,"Institui no Município de Juiz de Fora a ""Semana Municipal de Conscientização e Defesa dos Direitos dos Portadores de Doenças Inflamatórias Intestinais Crônicas"" criando o ""Dia Municipal das Doenças Inflamatórias Intestinais Crônicas"", e dá outras providências.",Transformado em Norma Jurídica,PLEI,,,,
215,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
215,2017,Requerimento,"Solicita a capina e limpeza e revitalização entre as ruas Maria Amélia, José Narciso Netto e Mario P. Lima, bairro Santa Cecília",Arquivada,REQ,,,,
215,2017,Projeto de Lei,Dispõe sobre concessão de Título Honorífico (Unijuf).,Transformado em Norma Jurídica,PLEI,,,,
214,2017,Requerimento,"Solicita a capina e limpeza no córrego e na rua Augusto Eckmann, bairro Jardim Natal",Arquivada,REQ,,,,
214,2017,Projeto de Lei,Dispõe sobre concessão de Título Honorífico (Joana D'arc da Silva).,Transformado em Norma Jurídica,PLEI,,,,
214,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
213,2017,Requerimento,"Solicita sinalização horizontal e redutor de velocidade na rua Henrique de Novaes, bairro N. S. de Lourdes",Arquivada,REQ,,,,
213,2017,Projeto de Lei,Dispõe sobre Concessão de Título Honorífico (Rodrigo Machado de Andrade).,Transformado em Norma Jurídica,PLEI,,,,
213,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
212,2017,Moção,Moção de Pesar,Arquivada,MOC,,,,
212,2017,Requerimento,"Solicita o recuo de postes na rua Walter Cabral, bairro Verbo Divino",Arquivada,REQ,,,,
212,2017,Projeto de Lei,Assegura aos usuários do transporte público municipal com deficiência ou mobilidade reduzida o direito de embarque e desembarque por qualquer porta do coletivo e dá outras providências.,Transformado em Norma Jurídica,PLEI,,,,
211,2017,Moção,Moção de Pesar,Arquivada,MOC,,,,
211,2017,Requerimento,"Solicita reparo na tampa do bueiro da rua Odorico Filgueira Pinto, bairro Santa Cruz",Arquivada,REQ,,,,
211,2017,Projeto de Lei,"Dispõe sobre a vedação da cobrança pelas instituições educacionais de taxas de emissão e registro de diplomas e outros documentos comprobatórios acadêmicos e escolares, no âmbito do Município de Juiz de Fora e dá outras providências.",Arquivada,PLEI,,,,
210,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
210,2017,Requerimento,"Solicita capina e limpeza no escadão da rua Padre José Irani, bairro Vila Ideal.",Arquivada,REQ,,,,
210,2017,Projeto de Lei,Institui a Homenagem Rui Barbosa a ser conferida aos alunos destaque do 6º ao 9º ano da rede pública municipal de ensino.,Transformado em Norma Jurídica,PLEI,,,,
209,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
209,2017,Requerimento,"Solicita a capina, limpeza e retirada de entulho na rua Augusto Teilman, bairro São Pedro",Arquivada,REQ,,,,
209,2017,Projeto de Lei,"Dispõe sobre concessão de Título Benemérito (Instituto Federal de Educação, Ciências e Tecnologia do Sudeste de Minas Gerais - Campus Juiz de Fora).",Transformado em Norma Jurídica,PLEI,,,,
208,2017,Moção,Moção de Aplauso,Arquivada,MOC,,,,
208,2017,Requerimento,"Solicita operação tapa buraco na rua Pedro Gonçalves Oliveira, bairro Bom Pastor",Arquivada,REQ,,,,
208,2017,Projeto de Lei,Dispõe sobre a realização de testes vocacionais gratuitos para todos os alunos do último ano do ensino fundamental e médio matriculados na rede pública de ensino.,Arquivada,PLEI,,,,
