Projeto,Ano,Tipo,Autor,Ementa,Situação
2064.0,2012.0,Requerimento,Todos os Vereadores,"Solicita a redução do Imposto sobre Serviços de qualquer natureza (ISSQN) dos Serviços de Registros Públicos, Cartórios e Notaria.",Em Tramitação
2063.0,2012.0,Requerimento,Fiorilo,"Solicita a adoção de providências no sentido de instalação de um poste de Iluminação Pública, na Rua Dr. Newton de Almeida, bairro Jardim de Ala.",Em Tramitação
2062.0,2012.0,Requerimento,Wanderson Castelar,"Solicita a placa de identificação da rua Chico Elias, e posterior afixação, no loteamento Fazenda Santa Candida, bairro Carlos Chagas",Em Tramitação
2061.0,2012.0,Requerimento,Betão,Solicita que elabore uma placa alusiva aos 80 anos do Sindicato dos Têxteis de Juiz de Fora.,Em Tramitação
2060.0,2012.0,Requerimento,Gasparette,Solicita uma Audiência Pública para discutir a paralisação das obras da BR 440.,Em Tramitação
2059.0,2012.0,Requerimento,Wanderson Castelar,"Solicita placa de identificação da rua Severino HOnório da Silva, loteamento Parque das Aguas.",Em Tramitação
2058.0,2012.0,Requerimento,Wanderson Castelar,"Solicita placa de identificação da rua Antinio Machado, e posterio afixação no loteamento Parque das águas.",Em Tramitação
2055.0,2012.0,Requerimento,Isauro Calais,"Solicita a instalação de quebra-nola na rua Mário Ferreira Siqueira, bairro Marumbi.",Em Tramitação
2054.0,2012.0,Requerimento,Isauro Calais,"Solicita notificação do proprietário do terreno na rua Mário Ferreira Siqueira, bairro Marumbi",Em Tramitação
2053.0,2012.0,Requerimento,Fiorilo,Solicita a substituição da tampa de bueiro na rua Três Ilhas no bairro Santa Luzia.,Em Tramitação
2052.0,2012.0,Requerimento,Flávio Cheker,Solicita o Plenário desta Casa para palestra do Sr. Antonio Olímpio para os ciclistas da cidade.,Em Tramitação
2051.0,2012.0,Requerimento,Tico-Tico,"Solicita a manutenção na iluminação na Avenida Rui Barbosa, bairro Santa Terezinha.",Em Tramitação
2050.0,2012.0,Requerimento,Tico-Tico,"Solicita o conserto da grande erosão na travessa Pitangui, bairro Eldorado.",Em Tramitação
2049.0,2012.0,Requerimento,Tico-Tico,"Solicita a poda das árvores da Avenida Rui Barbosa, bairro Santa Terezinha.",Em Tramitação
2048.0,2012.0,Requerimento,Tico-Tico,"Solicita o corte de uma árvore na rua Queluz, no bairro Nossa Senhora das Graças.",Em Tramitação
2046.0,2012.0,Requerimento,Chico Evangelista,"Solicita uma escada na rua Maria Eugênio de Resende, bairro Teixeiras.",Em Tramitação
2045.0,2012.0,Requerimento,Wanderson Castelar,"Solicita a convocação de uma audiência pública para ""Os Problemas de Infraestrutura e necessidades de equipamentos públicos no Loteamento Parque das Águas - Bairro Monte Castelo - Programa Minha casa, Minha Vida"".",Em Tramitação
2044.0,2012.0,Requerimento,Noraldino,"Solicita o asfaltamento na rua José Libâno Rodrigues, bairro Bandeirantes",Em Tramitação
2043.0,2012.0,Requerimento,Noraldino,"Solicita a poda de árvore, na rua Renato Junqueira, bairro Bom Clima",Em Tramitação
2042.0,2012.0,Requerimento,Noraldino,"Solicita a poda de árvore na rua Domingos Lopes , bairro N. Sra das Graças.",Em Tramitação
2041.0,2012.0,Requerimento,Noraldino,Solicita capina e limpeza na rua Domingos Lopes bairro N. Sra. das Graças.,Em Tramitação
2040.0,2012.0,Requerimento,Noraldino,"Solicita o recapeamento na rua Chácara, bairro Santa Luzia.",Em Tramitação
2039.0,2012.0,Requerimento,Noraldino,"Solicita a poda de árvore na rua Anne Gários, bairro Bom Clima.",Em Tramitação
2038.0,2012.0,Requerimento,Noraldino,Solicita a capina e limpeza da rua Domingos Lopes bairro N. Sra das Graças.,Em Tramitação
2037.0,2012.0,Requerimento,Noraldino,"Solicita a poda de árvore na rua Domingos Lopes, bairro Nossa Senhora da Graças.",Em Tramitação
2036.0,2012.0,Requerimento,Noraldino,"Solicita a revitalização da Praça na rua São João Del Rei, bairro Eldorado.",Em Tramitação
2035.0,2012.0,Requerimento,Noraldino,"Solicita a revitalização da praça na rua Engenheiro Reginaldo Arcuri, bairro Encosta do Sol.",Em Tramitação
2034.0,2012.0,Requerimento,Noraldino,"Solicita revitalização da Praça, parque infantil da praça na av. Dr. José Procópio Teixeira, bairro Bom Pastor.",Em Tramitação
2033.0,2012.0,Requerimento,Noraldino,"Solicita revitalização da Praça Major Geraldo Esteves da Silva, bairro Eldorado.",Em Tramitação
2032.0,2012.0,Requerimento,Noraldino,"Solicita capina e limpeza, no córrego Matirumbite.",Em Tramitação
2031.0,2012.0,Requerimento,Noraldino,"Solicita a poda de árvore, na rua Octávio Dias Moreira, bairro Bom Clima.",Em Tramitação
2030.0,2012.0,Requerimento,Noraldino,"Solicita a poda de árvore na rua Anne Gários, no bairro Bom Clima.",Em Tramitação
2029.0,2012.0,Requerimento,Noraldino,"Solicita capina e limpeza na rua Octávio Moreira, bairro Bom Clima.",Em Tramitação
2028.0,2012.0,Requerimento,Noraldino,"Solicita a instalação de semáfaro na rua Paracatu, bairro Grama.",Em Tramitação
2027.0,2012.0,Requerimento,Noraldino,"Solicita a instalação de gradde em boca de lobo/bueiro, na rua Henrique Vaz, bairro Ladeira.",Em Tramitação
2026.0,2012.0,Requerimento,Noraldino,"Solicita implantação de traffic na rua Henrique Vaz, bairro Ladeira.",Em Tramitação
2025.0,2012.0,Requerimento,Noraldino,"Solicita a implementação de mão única na via, rua Padre Anchieta, bairro São Mateus.",Em Tramitação
2024.0,2012.0,Requerimento,Noraldino,"Solicita a instalação de grade em boca de lobo/bueiro, na rua Henrique Vaz no bairro Ladeira.",Em Tramitação
2023.0,2012.0,Requerimento,Noraldino,"Solicita a operação tapa buracos na rua Solano Braga, bairro Pineiras.",Em Tramitação
2022.0,2012.0,Requerimento,Noraldino,"Solicita a disponibilização de latão de lixo, para a rua Nossa Senhora do Perpétuo Socorro, bairro Eldorado.",Em Tramitação
2021.0,2012.0,Requerimento,Noraldino,Solicita ativação de radar na rua Alencar Tristão no bairro Santa Terezinha.,Em Tramitação
2020.0,2012.0,Requerimento,Noraldino,"Solicita a instalação de grade em boca de lobo/bueiro na rua Henrique Vaz , bairro Ladeira.",Em Tramitação
2019.0,2012.0,Requerimento,Noraldino Junior,"Solicita a instalação de grade em boca de lobo/bueiro na rua Ivan Batista de Oliveira, bairro Milho Branco.",Em Tramitação
2018.0,2012.0,Requerimento,Gasparette,"Solicita a poda de árvoer, na rua José Lanzioti, bairro Jardim Gaucho.",Em Tramitação
2017.0,2012.0,Requerimento,Gasparette,"Solicito o asfaltamento em toda extensão da rua Francisco Jorge de Oliveira, bairro Jardim dos Alfineiros.",Em Tramitação
2016.0,2012.0,Requerimento,Gasparette,"Solicita a implantação de redutor de velocidade na rua Agilberto Costa, bairro São Benedito.",Em Tramitação
2015.0,2012.0,Requerimento,Fiorilo,"Solicita a colocação de sinalização horizontal e vertical na Av. Barão do Rio Branco esquina com a rua Ibitiguaia, Bairro Santa Luzia, incluindo faixa de pedestre e semáforo.",Em Tramitação
2014.0,2012.0,Requerimento,Noraldino,"Solicita a liberação para a viagem administrativa a Belo Horizonte, e a disponibilização de um veiculo com motoista para a mesma.",Em Tramitação
2013.0,2012.0,Requerimento,Wanderson Castelar,"Solicita a colocação de meio fio - beira da calçada, na rua Amambai, bairro Monte Castelo.",Em Tramitação
2012.0,2012.0,Requerimento,Wanderson Castelar,Solicita a verificação de questões relacionadas ao ponto final das linhas de ônibus urbanos 104/116.,Em Tramitação
2011.0,2012.0,Requerimento,Fiorilo,"Solicita a adoção de providencias junto a DEMLURB para regularizar a coleta de lixo na Av. Santa Luzia, bairro Santa Luzia.",Em Tramitação
2010.0,2012.0,Requerimento,Fiorilo,"Solicita limpeza capina e corte de arbustos nas margens e dentro do Córrego Ipiranga, da Av. Santa Luzia de ambos os lados, bairro Santa Luzia.",Em Tramitação
2009.0,2012.0,Requerimento,Fiorilo,"Solicita a instalação de um poste de Iluminação Pública nas proximidades da rua Waldemar Bracher, bairro Cidade Universitária.",Em Tramitação
2008.0,2012.0,Requerimento,Fiorilo,"Solicita a substituição da tampa de um bueiro de concreto por bueiro de ferro, na rua Waldemar Bracher, bairro Cidade Universitária.",Em Tramitação
2007.0,2012.0,Requerimento,Fiorilo,"Solicita a intimação dos proprietários dos imóveis baldios situados na rua Waldemar Bracher, bairro Cidade Universitária, para limpeza e capina.",Em Tramitação
2006.0,2012.0,Requerimento,Fiorilo,"Solicita o asfaltamento do final da rua Waldemar Bracher, bairro Cidade Universitária.",Em Tramitação
2005.0,2012.0,Requerimento,Fiorilo,"Solicita a instalação de um poste de iluminação pública nas proximidades da rua Dr. Newton de Almeida, entre as ruas Adolfo Leonel e Manoel Moreira de Morais, bairro Jardim de Alá.",Em Tramitação
2004.0,2012.0,Requerimento,Fiorilo,"Solicita a fiscalização dos lotes situados na Rua Waldemar Bracher, bairro Cidade Universitária, que estão desprovidos de cerca, muro e calçadas.",Em Tramitação
2003.0,2012.0,Requerimento,Flávio Cheker,"Solicita execução em Juiz de Fora do Projeto Controle de Emissão de Fumaça Escura em Fornos e Caldeiras de Pequena Capacidade, e a possibilidade imediata de envolvimento e apoio por esta PJF.",Em Tramitação
2002.0,2012.0,Requerimento,Flávio Cheker,Solicita a possibilidade imediata de patrocínio e apoio a nós encaminhada pelo Ação Mateus - Projeto Socioambiental.,Em Tramitação
2001.0,2012.0,Requerimento,Flávio Cheker,Solicita a possibilidade de patrocinio e apoio encaminhada pela Cooperativa dos Portadores de Deficiencia e pela Associação dos Apicultores de Juiz de Fora e Região.,Em Tramitação
2000.0,2012.0,Requerimento,Noraldino,"Solicita , a disponibilização de um veículo com motorista para viajem administrativa a Belo Horizonte, com saída de 'Juiz de Fora às 17h do dia 18 de outubro e retorno a Juiz de Fora às 17h do dia 19 de outubro.",Em Tramitação
1999.0,2012.0,Requerimento,Noraldino,"Solicita a capina e limpeza na rua Senador Feliciano Pena, bairro Mariano Procópio.",Arquivada
1998.0,2012.0,Requerimento,Noraldino,"Solicita a substituição de uma grade de segurança de um canteiro, na divisão das duas pistas da Avenida Itamar Franco entre as ruas Monsehor Gustavo Freire e Padre Café, bairro São Mateus.",Em Tramitação
1997.0,2012.0,Requerimento,Noraldino,"Solicita colocação de meio-fio na rua João de Oliveira, bairro São Francisco de Paula.",Em Tramitação
1996.0,2012.0,Requerimento,Noraldino,"Solicita a operação tapa-buracos na rua João de Oliveira, bairro Francisco de Paula.",Em Tramitação
1995.0,2012.0,Requerimento,Noraldino,Solicita a revitalização da Praça do bairro Santa Efigênia.,Em Tramitação
1994.0,2012.0,Requerimento,Noraldino,"Solicita a poda de árvore na Praça do Bairro na Av. Dr. José Procópio Teixeira, Bairro Bom Pastor",Em Tramitação
1993.0,2012.0,Requerimento,Noraldino,Solicita a limpeza de boca-de-lobo em todas as ruas do bairro São Francisco de Paula.,Em Tramitação
1992.0,2012.0,Requerimento,Noraldino,"Solicita o asfaltamento da rua B, bairro Vina Del Mar.",Em Tramitação
1991.0,2012.0,Requerimento,Noraldino,"Solicita reparos na rede de esgoto, na rua Alvaro José Rodrigues, bairro Santos Dumont.",Em Tramitação
1990.0,2012.0,Requerimento,Noraldino,"Solicita capina e limpeza na rua José Eutrópio, bairro Santa Terezinha.",Em Tramitação
1989.0,2012.0,Requerimento,Noraldino,"Solicita a capina e limpeza na rua Josué de Quieroz, bairro Santa Terezinha.",Em Tramitação
1988.0,2012.0,Requerimento,Noraldino,Solicita a pintura de sinalização horizontal na rua Marciano Pinto no bairro Sagrado Coração de Jesus.,Em Tramitação
1987.0,2012.0,Requerimento,Noraldino,"Solicita a operação tapa-buracos na rua Alexandre Joaquim de Siqueiram, em toda a sua extensão, bairro Vila Ideal.",Em Tramitação
1986.0,2012.0,Requerimento,Noraldino,"Solicita a reforma de duas bocas de lobo que estão quebradas, na rua Guilardo Xavier Furtado, bairro Carlos Chagas.",Em Tramitação
1985.0,2012.0,Requerimento,Noraldino,"Solicita a operação tapa-buracos, na rua Irmão Martinho, bairro Bairu",Em Tramitação
1984.0,2012.0,Requerimento,Noraldino,"Solicita a capina e limpeza na Av. Lúcio Bittencourt, bairro Industrial.",Em Tramitação
1983.0,2012.0,Requerimento,Noraldino,"Solicita a operação tapa-buracos na rua Avelino Milagres, bairro Industrial",Em Tramitação
1982.0,2012.0,Requerimento,Noraldino,"Solicita a operação tapa-buracos na Av. Brasil, bairro Industrial.",Em Tramitação
1981.0,2012.0,Requerimento,Noraldino,"Solicita a capina e limpeza do Córrego , no bairro Sagrado Coração",Em Tramitação
1980.0,2012.0,Requerimento,Noraldino,"Solicita reparos na rede de esgoto na rua Miracema, bairro Vila Ideal",Em Tramitação
1979.0,2012.0,Requerimento,Noraldino,"Solicita a limpeza de boca de lobo, na rua Marciano Pinto, bairro Sagrado Coração de Jesus",Em Tramitação
1978.0,2012.0,Requerimento,Noraldino,"Solicita a operação tapa-buracos na rua Marciano Pinto, bairro Sagrado Coração de Jesus",Em Tramitação
1977.0,2012.0,Requerimento,Noraldino,"Solicita a implantação de rede de água e esgoto na rua B, bairro Vina del Mar, Cidade Alta.",Em Tramitação
1976.0,2012.0,Requerimento,Noraldino,Solicita a poda de árvore na rua Custódio Tristão no bairro Santa Terezinha.,Em Tramitação
1975.0,2012.0,Requerimento,Noraldino,"Solicita a operação tapa-buracos, na rua Antônio Fellet, bairro Vale do Ipê",Em Tramitação
1974.0,2012.0,Requerimento,Noraldino,"Solicita a instalação de orelão no Condomínio Edifício das Araucárias, na rua Marciano Pinto, bairro Sagrado Coração de Jesus.",Em Tramitação
1973.0,2012.0,Requerimento,Noraldino,"Solicita a instalação de grade em boca de lobo na rua Tiradentes, bairro Santa Helena.",Arquivada
1972.0,2012.0,Requerimento,Noraldino,"Solicita a operação tapa-buracos, na rua Helena Bittencourt, bairro Carlos Chagas",Em Tramitação
1971.0,2012.0,Requerimento,Noraldino,"Solicita o recapeamento na rua Helena Bittencourt, bairro Carlos Chagas.",Em Tramitação
1970.0,2012.0,Requerimento,Noraldino,"Solicita a capina e limpeza na rua Antônio Dias Tostes, bairro Morada do Serro.",Em Tramitação
1969.0,2012.0,Requerimento,Noraldino,"Solicita a limpeza e instalação de grade em boca-de-lobo na rua Professor José Spinelli, bairro Bairu.",Em Tramitação
1968.0,2012.0,Requerimento,Noraldino,"Solicita a operação tapa-buracos, na rua Alexandre Joaquim de Siqueira, bairro Vila Ideal",Em Tramitação
1967.0,2012.0,Requerimento,Noraldino,"Solicita a capina e limpeza na rua Alexandre Joaquim de Siqueira, bairro Vila Ideal.",Em Tramitação
1966.0,2012.0,Requerimento,Noraldino,"Solicita a poda de árvore na rua Antônio Dias Tostes, bairro Morada do Serro.",Em Tramitação
1965.0,2012.0,Requerimento,Noraldino,"Solicita a poda de árvore na rua Alexandre Joaquim de Siqueira, bairro Vila Ideal.",Em Tramitação
1964.0,2012.0,Requerimento,Noraldino,"Solicita a capina e limpeza da rua João Luiz Alves, bairro Vila Ideal.",Em Tramitação
1963.0,2012.0,Requerimento,Noraldino,"Solicita a implantação de quebra-molas, na rua Helena Bittencourt, bairro Carlos Chagas.",Em Tramitação
1962.0,2012.0,Requerimento,Noraldino,"Solicita a limpeza de boca-de-lobo/bueiro, na rua Dr. Sebastião de Andrade, bairro Eldorado.",Em Tramitação
