Projeto,Ano,Tipo,Ementa,Situacao,Autor,Codigo_Tipo,Id_Projeto_Camara,Data_Projeto,Tramitacao_Encerrada,Aprovado
2099,2012,Requerimento,Solicita a limpeza do córrego no bairro Vila dos Sonhos.,Em Tramitação,Ana do Padre Frederico,REQ,13590,26/11/2012,NAO,TRAMITACAO
2098,2012,Requerimento,"Solicita a colocação de redutor de velocidade na Rua Inácio Gama, bairro de Lourdes.",Em Tramitação,Ana do Padre Frederico,REQ,22177,26/11/2012,NAO,TRAMITACAO
2097,2012,Requerimento,Solicita que refaça as pinturas dos quebra-molas e coloque placas de sinalização vertical e horizontal nas estradas do Bairro Grama e Filgeuiras.,Em Tramitação,Ana do Padre Frederico,REQ,14638,26/11/2012,NAO,TRAMITACAO
2096,2012,Requerimento,Solicita a capina e limpeza nas estradas do Bairro Grama e Filgueiras.,Em Tramitação,Ana do Padre Frederico,REQ,14636,26/11/2012,NAO,TRAMITACAO
2095,2012,Requerimento,"Solicita a colocação de placas de sinalização e pintura na rua Olinda Colucci Tristão, bairro Vivendas da Serra.",Em Tramitação,Ana do Padre Frederico,REQ,33330,26/11/2012,NAO,TRAMITACAO
2094,2012,Requerimento,"Solicita o acabamento do asfalto da rua Otávio Pereira Torres, bairro Marumbi.",Em Tramitação,Ana do Padre Frederico,REQ,10929,26/11/2012,NAO,TRAMITACAO
2093,2012,Requerimento,"Solicita que seja incluido o CEP, nas ruas A,F e G, bairro Milho Branco II.",Em Tramitação,Betão,REQ,23028,23/11/2012,NAO,TRAMITACAO
2092,2012,Requerimento,"Solicita que inclua as ruas A, F e G no trajeto da linha de onibus que atende ao bairro Milho Branco.",Em Tramitação,Betão,REQ,3634,23/11/2012,NAO,TRAMITACAO
2091,2012,Requerimento,"Solicita que o trajeto do ônibus 734, cidade do sol, passe a atender as ruas internas do Loteamento Recanto da Mata, no bairro Jardim do Sol.",Em Tramitação,Betão,REQ,3633,23/11/2012,NAO,TRAMITACAO
2090,2012,Requerimento,"Solicita o desentupimento da boca de lobona rua Paracatu, bairro Santa Terezinha.",Em Tramitação,Castelar,REQ,9415,22/11/2012,NAO,TRAMITACAO
2089,2012,Requerimento,"Solicita asfaltar toda extensão da rua Otacílio Esteves da Silva, bairro Granjas Bethânia.",Em Tramitação,Chico Evangelista,REQ,19718,22/11/2012,NAO,TRAMITACAO
2088,2012,Representação,"Solicita a iluminação no loteamento 03, escadão no bairro Filgueiras.",Aprovado,Tico-Tico,REP,15403,22/11/2012,SIM,SIM
2087,2012,Requerimento,"Solicita a implantação de sinalização alerta de PARE, na esquina da rua Branca Mascarenhas com Rua Geraldo Gomes Ribeiro.",Em Tramitação,Wanderson Castelar,REQ,28509,21/11/2012,NAO,TRAMITACAO
2086,2012,Requerimento,"Solicita a verificação do risco que uma intervenção na rede de esgoto/pluvial pela Cesama na rua Geraldo Scaldini Machado, bairro Jardim Natal.",Em Tramitação,Wanderson Castelar,REQ,19018,21/11/2012,NAO,TRAMITACAO
2085,2012,Requerimento,"Solicita a iluminação na rua A, bairro Milho Branco II.",Em Tramitação,Betão,REQ,23027,21/11/2012,NAO,TRAMITACAO
2084,2012,Requerimento,"Solicita redutores de velocidades nas ruas A, F e G, no bairro Milho Branco II.",Em Tramitação,Betão,REQ,23026,21/11/2012,NAO,TRAMITACAO
2083,2012,Requerimento,"Solicita implantar o serviço de entrega de correspondencias, nas ruas A, F e G, bairro Milho Branco II",Em Tramitação,Betão,REQ,22806,21/11/2012,NAO,TRAMITACAO
2082,2012,Requerimento,"Solicita reparos na galeria de água, próximo ao campo de futebol do bairro Olavo Costa.",Em Tramitação,Betão,REQ,12324,21/11/2012,NAO,TRAMITACAO
2081,2012,Requerimento,"Solicita o recapeamento asfáltico para a valeta aberta para a ligação de água na rua Prof. Francisco Faria, no Bairro Bairu.",Em Tramitação,Flávio Cheker,REQ,33019,20/11/2012,NAO,TRAMITACAO
2080,2012,Requerimento,"Solicita que resolva o constante problema de entupimento da boca de lobo nas esquinas das ruas Comendador Pereira da Silva com a rua Ribeiro de Abreu, bairro Bairu.",Em Tramitação,Flávio Cheker,REQ,33018,20/11/2012,NAO,TRAMITACAO
2079,2012,Requerimento,"Solicita capina, limpeza e serviços gerais de urbanização, tais como iluminação e calçamento para a Rua José Lourenço, no Bairro Borboleta.",Em Tramitação,Flávio Cheker,REQ,9196,20/11/2012,NAO,TRAMITACAO
2078,2012,Requerimento,Solicita a reforma na quadra poliesportiva do bairro Nossa Senhora das Graças na Rua Aníbal Alves.,Em Tramitação,Tico-Tico,REQ,31784,20/11/2012,NAO,TRAMITACAO
2077,2012,Requerimento,Solicita a reforma na quadra poliesportiva do bairro Democrata.,Em Tramitação,Tico-Tico,REQ,13535,20/11/2012,NAO,TRAMITACAO
2076,2012,Requerimento,Solicita a iluminação em toda extensão da Estrada de Filgueiras.,Em Tramitação,Tico-Tico,REQ,19173,20/11/2012,NAO,TRAMITACAO
2075,2012,Requerimento,Solicita o corte de árvore na rua Queluz no bairro Eldorado.,Em Tramitação,Tico-Tico,REQ,4324,20/11/2012,NAO,TRAMITACAO
2074,2012,Requerimento,Solicita o corte de uma árvore no Escadão da Travessa Pitangui bairro Eldorado.,Em Tramitação,Tico-Tico,REQ,4323,20/11/2012,NAO,TRAMITACAO
2073,2012,Requerimento,"Solicita a troca das manilhas no cruzamento das ruas José Teixeira da Silva com a rua Negrão de Lima, bairro Cidade do Sol.",Em Tramitação,Gasparette,REQ,5162,19/11/2012,NAO,TRAMITACAO
2072,2012,Requerimento,Solicita o recapeamento asfaltico em todas as ruas do bairro Cidade do Sol,Em Tramitação,Gasparette,REQ,5161,19/11/2012,NAO,TRAMITACAO
2071,2012,Requerimento,Solicita a retirada das raízes das árvores que foram cortadas em todas as ruas da Cidade do Sol.,Em Tramitação,Gasparette,REQ,4322,19/11/2012,NAO,TRAMITACAO
2070,2012,Requerimento,Solicita a substituição do ponto de ônibus localizado entre as ruas Engenheiro Bicalho e Antônio Passarela.,Em Tramitação,Isauro Calais,REQ,3866,19/11/2012,NAO,TRAMITACAO
2069,2012,Requerimento,"Solicita a recomposição do asfalto na rua José Cabral dos Reis, bairro Vila Esperança II",Em Tramitação,Isauro Calais,REQ,30655,19/11/2012,NAO,TRAMITACAO
2068,2012,Requerimento,"Solicita a limpeza e capina do corrego, na rua Eurico Viana, bairro Vila Alpina",Em Tramitação,Isauro Calais,REQ,30728,19/11/2012,NAO,TRAMITACAO
2067,2012,Requerimento,"Solicita o reparo na rede de esgoto da rua São Tarcísio, no bairro Nossa Senhora Aparecida.",Em Tramitação,Isauro,REQ,13116,19/11/2012,NAO,TRAMITACAO
2066,2012,Requerimento,Solicita junto ao órgão competente cópia das últimas alterações constratuais dos Acionistas da empresa Auto Viação Norte.,Em Tramitação,José Emanuel,REQ,6888,19/11/2012,NAO,TRAMITACAO
2065,2012,Requerimento,"Solicita um estudo para a construção de uma rede de capitação de águas pluviais, na rua Luíz Basílio Castor, entre o número 175 a 290, no bairro Santa Luzia.",Em Tramitação,Chico Evangelista,REQ,10046,10/11/2012,NAO,TRAMITACAO
2064,2012,Requerimento,"Solicita a redução do Imposto sobre Serviços de qualquer natureza (ISSQN) dos Serviços de Registros Públicos, Cartórios e Notaria.",Em Tramitação,Todos os Vereadores,REQ,25622,29/10/2012,NAO,TRAMITACAO
2063,2012,Requerimento,"Solicita a adoção de providências no sentido de instalação de um poste de Iluminação Pública, na Rua Dr. Newton de Almeida, bairro Jardim de Ala.",Em Tramitação,Fiorilo,REQ,30377,29/10/2012,NAO,TRAMITACAO
2062,2012,Requerimento,"Solicita a placa de identificação da rua Chico Elias, e posterior afixação, no loteamento Fazenda Santa Candida, bairro Carlos Chagas",Em Tramitação,Wanderson Castelar,REQ,32876,29/10/2012,NAO,TRAMITACAO
2061,2012,Requerimento,Solicita que elabore uma placa alusiva aos 80 anos do Sindicato dos Têxteis de Juiz de Fora.,Em Tramitação,Betão,REQ,38499,29/10/2012,NAO,TRAMITACAO
2060,2012,Requerimento,Solicita uma Audiência Pública para discutir a paralisação das obras da BR 440.,Em Tramitação,Gasparette,REQ,37641,26/10/2012,NAO,TRAMITACAO
2059,2012,Requerimento,"Solicita placa de identificação da rua Severino HOnório da Silva, loteamento Parque das Aguas.",Em Tramitação,Wanderson Castelar,REQ,39037,25/10/2012,NAO,TRAMITACAO
2058,2012,Requerimento,"Solicita placa de identificação da rua Antinio Machado, e posterio afixação no loteamento Parque das águas.",Em Tramitação,Wanderson Castelar,REQ,39036,25/10/2012,NAO,TRAMITACAO
2055,2012,Requerimento,"Solicita a instalação de quebra-nola na rua Mário Ferreira Siqueira, bairro Marumbi.",Em Tramitação,Isauro Calais,REQ,10925,24/10/2012,NAO,TRAMITACAO
2054,2012,Requerimento,"Solicita notificação do proprietário do terreno na rua Mário Ferreira Siqueira, bairro Marumbi",Em Tramitação,Isauro Calais,REQ,10924,24/10/2012,NAO,TRAMITACAO
2053,2012,Requerimento,Solicita a substituição da tampa de bueiro na rua Três Ilhas no bairro Santa Luzia.,Em Tramitação,Fiorilo,REQ,10045,24/10/2012,NAO,TRAMITACAO
2052,2012,Requerimento,Solicita o Plenário desta Casa para palestra do Sr. Antonio Olímpio para os ciclistas da cidade.,Em Tramitação,Flávio Cheker,REQ,38682,24/10/2012,NAO,TRAMITACAO
2051,2012,Requerimento,"Solicita a manutenção na iluminação na Avenida Rui Barbosa, bairro Santa Terezinha.",Em Tramitação,Tico-Tico,REQ,9413,23/10/2012,NAO,TRAMITACAO
2050,2012,Requerimento,"Solicita o conserto da grande erosão na travessa Pitangui, bairro Eldorado.",Em Tramitação,Tico-Tico,REQ,14103,23/10/2012,NAO,TRAMITACAO
2049,2012,Requerimento,"Solicita a poda das árvores da Avenida Rui Barbosa, bairro Santa Terezinha.",Em Tramitação,Tico-Tico,REQ,4319,23/10/2012,NAO,TRAMITACAO
2048,2012,Requerimento,"Solicita o corte de uma árvore na rua Queluz, no bairro Nossa Senhora das Graças.",Em Tramitação,Tico-Tico,REQ,31780,23/10/2012,NAO,TRAMITACAO
2046,2012,Requerimento,"Solicita uma escada na rua Maria Eugênio de Resende, bairro Teixeiras.",Em Tramitação,Chico Evangelista,REQ,8900,23/10/2012,NAO,TRAMITACAO
2045,2012,Requerimento,"Solicita a convocação de uma audiência pública para ""Os Problemas de Infraestrutura e necessidades de equipamentos públicos no Loteamento Parque das Águas - Bairro Monte Castelo - Programa Minha casa, Minha Vida"".",Em Tramitação,Wanderson Castelar,REQ,39197,23/10/2012,NAO,TRAMITACAO
2044,2012,Requerimento,"Solicita o asfaltamento na rua José Libâno Rodrigues, bairro Bandeirantes",Em Tramitação,Noraldino,REQ,31251,22/10/2012,NAO,TRAMITACAO
2043,2012,Requerimento,"Solicita a poda de árvore, na rua Renato Junqueira, bairro Bom Clima",Em Tramitação,Noraldino,REQ,22343,22/10/2012,NAO,TRAMITACAO
2042,2012,Requerimento,"Solicita a poda de árvore na rua Domingos Lopes , bairro N. Sra das Graças.",Em Tramitação,Noraldino,REQ,31778,22/10/2012,NAO,TRAMITACAO
2041,2012,Requerimento,Solicita capina e limpeza na rua Domingos Lopes bairro N. Sra. das Graças.,Em Tramitação,Noraldino,REQ,31777,22/10/2012,NAO,TRAMITACAO
2040,2012,Requerimento,"Solicita o recapeamento na rua Chácara, bairro Santa Luzia.",Em Tramitação,Noraldino,REQ,10043,22/10/2012,NAO,TRAMITACAO
2039,2012,Requerimento,"Solicita a poda de árvore na rua Anne Gários, bairro Bom Clima.",Em Tramitação,Noraldino,REQ,22342,22/10/2012,NAO,TRAMITACAO
2038,2012,Requerimento,Solicita a capina e limpeza da rua Domingos Lopes bairro N. Sra das Graças.,Em Tramitação,Noraldino,REQ,31776,22/10/2012,NAO,TRAMITACAO
2037,2012,Requerimento,"Solicita a poda de árvore na rua Domingos Lopes, bairro Nossa Senhora da Graças.",Em Tramitação,Noraldino,REQ,31775,Data nao encontrada,NAO,TRAMITACAO
2036,2012,Requerimento,"Solicita a revitalização da Praça na rua São João Del Rei, bairro Eldorado.",Em Tramitação,Noraldino,REQ,14102,22/10/2012,NAO,TRAMITACAO
2035,2012,Requerimento,"Solicita a revitalização da praça na rua Engenheiro Reginaldo Arcuri, bairro Encosta do Sol.",Em Tramitação,Noraldino,REQ,8331,22/10/2012,NAO,TRAMITACAO
2034,2012,Requerimento,"Solicita revitalização da Praça, parque infantil da praça na av. Dr. José Procópio Teixeira, bairro Bom Pastor.",Em Tramitação,Noraldino,REQ,5783,22/10/2012,NAO,TRAMITACAO
2033,2012,Requerimento,"Solicita revitalização da Praça Major Geraldo Esteves da Silva, bairro Eldorado.",Em Tramitação,Noraldino,REQ,14099,22/10/2012,NAO,TRAMITACAO
2032,2012,Requerimento,"Solicita capina e limpeza, no córrego Matirumbite.",Em Tramitação,Noraldino,REQ,16345,22/10/2012,NAO,TRAMITACAO
2031,2012,Requerimento,"Solicita a poda de árvore, na rua Octávio Dias Moreira, bairro Bom Clima.",Em Tramitação,Noraldino,REQ,4318,22/10/2012,NAO,TRAMITACAO
2030,2012,Requerimento,"Solicita a poda de árvore na rua Anne Gários, no bairro Bom Clima.",Em Tramitação,Noraldino,REQ,22341,22/10/2012,NAO,TRAMITACAO
2029,2012,Requerimento,"Solicita capina e limpeza na rua Octávio Moreira, bairro Bom Clima.",Em Tramitação,Noraldino,REQ,22340,22/10/2012,NAO,TRAMITACAO
2028,2012,Requerimento,"Solicita a instalação de semáfaro na rua Paracatu, bairro Grama.",Em Tramitação,Noraldino,REQ,14628,22/10/2012,NAO,TRAMITACAO
2027,2012,Requerimento,"Solicita a instalação de gradde em boca de lobo/bueiro, na rua Henrique Vaz, bairro Ladeira.",Em Tramitação,Noraldino,REQ,26885,22/10/2012,NAO,TRAMITACAO
2026,2012,Requerimento,"Solicita implantação de traffic na rua Henrique Vaz, bairro Ladeira.",Em Tramitação,Noraldino,REQ,26884,22/10/2012,NAO,TRAMITACAO
2025,2012,Requerimento,"Solicita a implementação de mão única na via, rua Padre Anchieta, bairro São Mateus.",Em Tramitação,Noraldino,REQ,21879,22/10/2012,NAO,TRAMITACAO
2024,2012,Requerimento,"Solicita a instalação de grade em boca de lobo/bueiro, na rua Henrique Vaz no bairro Ladeira.",Em Tramitação,Noraldino,REQ,26883,22/10/2012,NAO,TRAMITACAO
2023,2012,Requerimento,"Solicita a operação tapa buracos na rua Solano Braga, bairro Pineiras.",Em Tramitação,Noraldino,REQ,31509,22/10/2012,NAO,TRAMITACAO
2022,2012,Requerimento,"Solicita a disponibilização de latão de lixo, para a rua Nossa Senhora do Perpétuo Socorro, bairro Eldorado.",Em Tramitação,Noraldino,REQ,14098,22/10/2012,NAO,TRAMITACAO
2021,2012,Requerimento,Solicita ativação de radar na rua Alencar Tristão no bairro Santa Terezinha.,Em Tramitação,Noraldino,REQ,9412,22/10/2012,NAO,TRAMITACAO
2020,2012,Requerimento,"Solicita a instalação de grade em boca de lobo/bueiro na rua Henrique Vaz , bairro Ladeira.",Em Tramitação,Noraldino,REQ,26882,22/10/2012,NAO,TRAMITACAO
2019,2012,Requerimento,"Solicita a instalação de grade em boca de lobo/bueiro na rua Ivan Batista de Oliveira, bairro Milho Branco.",Em Tramitação,Noraldino Junior,REQ,23016,22/10/2012,NAO,TRAMITACAO
2018,2012,Requerimento,"Solicita a poda de árvoer, na rua José Lanzioti, bairro Jardim Gaucho.",Em Tramitação,Gasparette,REQ,4317,22/10/2012,NAO,TRAMITACAO
2017,2012,Requerimento,"Solicito o asfaltamento em toda extensão da rua Francisco Jorge de Oliveira, bairro Jardim dos Alfineiros.",Em Tramitação,Gasparette,REQ,23571,22/10/2012,NAO,TRAMITACAO
2016,2012,Requerimento,"Solicita a implantação de redutor de velocidade na rua Agilberto Costa, bairro São Benedito.",Em Tramitação,Gasparette,REQ,9035,22/10/2012,NAO,TRAMITACAO
2015,2012,Requerimento,"Solicita a colocação de sinalização horizontal e vertical na Av. Barão do Rio Branco esquina com a rua Ibitiguaia, Bairro Santa Luzia, incluindo faixa de pedestre e semáforo.",Em Tramitação,Fiorilo,REQ,4001,22/10/2012,NAO,TRAMITACAO
2014,2012,Requerimento,"Solicita a liberação para a viagem administrativa a Belo Horizonte, e a disponibilização de um veiculo com motoista para a mesma.",Em Tramitação,Noraldino,REQ,352,22/10/2012,NAO,TRAMITACAO
2013,2012,Requerimento,"Solicita a colocação de meio fio - beira da calçada, na rua Amambai, bairro Monte Castelo.",Em Tramitação,Wanderson Castelar,REQ,28508,17/10/2012,NAO,TRAMITACAO
2012,2012,Requerimento,Solicita a verificação de questões relacionadas ao ponto final das linhas de ônibus urbanos 104/116.,Em Tramitação,Wanderson Castelar,REQ,19716,17/10/2012,NAO,TRAMITACAO
2011,2012,Requerimento,"Solicita a adoção de providencias junto a DEMLURB para regularizar a coleta de lixo na Av. Santa Luzia, bairro Santa Luzia.",Em Tramitação,Fiorilo,REQ,10297,17/10/2012,NAO,TRAMITACAO
2010,2012,Requerimento,"Solicita limpeza capina e corte de arbustos nas margens e dentro do Córrego Ipiranga, da Av. Santa Luzia de ambos os lados, bairro Santa Luzia.",Em Tramitação,Fiorilo,REQ,10041,17/10/2012,NAO,TRAMITACAO
2009,2012,Requerimento,"Solicita a instalação de um poste de Iluminação Pública nas proximidades da rua Waldemar Bracher, bairro Cidade Universitária.",Em Tramitação,Fiorilo,REQ,30375,17/10/2012,NAO,TRAMITACAO
2008,2012,Requerimento,"Solicita a substituição da tampa de um bueiro de concreto por bueiro de ferro, na rua Waldemar Bracher, bairro Cidade Universitária.",Em Tramitação,Fiorilo,REQ,31433,17/10/2012,NAO,TRAMITACAO
2007,2012,Requerimento,"Solicita a intimação dos proprietários dos imóveis baldios situados na rua Waldemar Bracher, bairro Cidade Universitária, para limpeza e capina.",Em Tramitação,Fiorilo,REQ,31432,17/10/2012,NAO,TRAMITACAO
2006,2012,Requerimento,"Solicita o asfaltamento do final da rua Waldemar Bracher, bairro Cidade Universitária.",Em Tramitação,Fiorilo,REQ,31431,17/10/2012,NAO,TRAMITACAO
2005,2012,Requerimento,"Solicita a instalação de um poste de iluminação pública nas proximidades da rua Dr. Newton de Almeida, entre as ruas Adolfo Leonel e Manoel Moreira de Morais, bairro Jardim de Alá.",Em Tramitação,Fiorilo,REQ,30374,17/10/2012,NAO,TRAMITACAO
